Tiempo,Temperatura (°C),Potencia Luz (%),Velocidad Ventilador (RPM),Potencia Ventilador (%)
178.675,22.48,20,0.0,0
178.985,22.63,20,0.0,0
179.298,22.67,20,0.0,0
179.609,22.67,20,0.0,0
179.92,22.72,20,0.0,0
180.23,22.65,20,0.0,0
180.543,22.57,20,0.0,0
180.856,22.58,20,0.0,0
181.168,22.53,20,0.0,0
181.48,22.58,20,0.0,0
181.792,22.7,20,0.0,0
182.102,22.72,20,0.0,0
182.414,22.87,20,0.0,0
182.727,22.95,20,0.0,0
183.038,22.87,20,0.0,0
183.351,22.92,20,0.0,0
183.666,22.79,20,0.0,0
183.976,22.67,20,0.0,0
184.29,22.7,20,0.0,0
184.6,22.73,20,0.0,0
184.916,22.52,20,0.0,0
185.227,22.55,20,0.0,0
185.536,22.48,20,0.0,0
185.848,22.4,20,0.0,0
186.162,22.55,20,0.0,0
186.163,22.57,20,0.0,0
186.475,22.89,20,0.0,0
186.786,23.07,20,0.0,0
187.097,23.12,20,0.0,0
187.421,23.0,20,0.0,0
187.733,22.89,20,0.0,0
188.044,22.68,20,0.0,0
188.355,22.7,20,0.0,0
188.668,22.7,20,0.0,0
188.98,22.7,20,0.0,0
189.293,22.58,20,0.0,0
189.604,22.74,20,0.0,0
189.915,22.8,20,0.0,0
190.223,22.89,20,0.0,0
190.534,22.89,20,0.0,0
190.846,22.72,20,0.0,0
191.173,22.73,20,0.0,0
191.484,22.7,20,0.0,0
191.794,22.75,20,0.0,0
192.105,22.8,20,0.0,0
192.417,22.75,20,0.0,0
192.734,22.79,20,0.0,0
193.049,22.82,20,0.0,0
193.348,22.9,20,0.0,0
193.665,22.99,20,0.0,0
193.666,23.02,20,0.0,0
193.978,22.94,20,0.0,0
194.288,22.82,20,0.0,0
194.599,22.85,20,0.0,0
194.912,22.8,20,0.0,0
195.221,22.77,20,0.0,0
195.535,22.84,20,0.0,0
195.848,22.67,20,0.0,0
196.174,22.65,20,0.0,0
196.502,22.68,20,0.0,0
196.83,22.67,20,0.0,0
197.142,22.65,20,0.0,0
197.45,22.42,20,0.0,0
197.758,22.4,20,0.0,0
198.071,22.59,20,0.0,0
198.382,22.79,20,0.0,0
198.694,23.14,20,0.0,0
199.006,23.37,20,0.0,0
199.315,23.1,20,0.0,0
199.629,23.0,20,0.0,0
199.953,22.94,20,0.0,0
200.266,22.65,20,0.0,0
200.267,22.7,20,0.0,0
200.576,22.84,20,0.0,0
200.888,22.75,20,0.0,0
201.199,22.67,20,0.0,0
201.511,22.85,20,0.0,0
201.822,22.72,20,0.0,0
202.132,22.85,20,0.0,0
202.444,22.89,20,0.0,0
202.758,22.85,20,0.0,0
203.069,22.89,20,0.0,0
203.382,22.8,20,0.0,0
203.691,22.89,20,0.0,0
204.002,22.94,20,0.0,0
204.316,22.84,20,0.0,0
204.642,22.84,20,0.0,0
204.946,22.79,20,0.0,0
205.253,22.73,20,0.0,0
205.566,22.8,20,0.0,0
205.879,22.72,20,0.0,0
206.191,22.68,20,0.0,0
206.504,22.75,20,0.0,0
206.829,22.77,20,0.0,0
207.135,22.87,20,0.0,0
207.446,22.89,20,0.0,0
207.757,22.84,20,0.0,0
208.068,22.73,20,0.0,0
208.068,22.67,20,0.0,0
208.38,22.62,20,0.0,0
208.69,22.79,20,0.0,0
209.016,23.02,20,0.0,0
209.33,23.0,20,0.0,0
209.655,23.14,20,0.0,0
209.966,23.04,20,0.0,0
210.277,22.99,20,0.0,0
210.59,22.95,20,0.0,0
210.901,22.9,20,0.0,0
211.212,22.97,20,0.0,0
211.524,23.02,20,0.0,0
211.838,23.05,20,0.0,0
212.151,22.99,20,0.0,0
212.461,22.94,20,0.0,0
212.774,22.84,20,0.0,0
213.084,22.73,20,0.0,0
213.394,22.72,20,0.0,0
213.706,22.79,20,0.0,0
214.033,22.87,20,0.0,0
214.344,22.94,20,0.0,0
214.658,22.9,20,0.0,0
214.659,23.02,20,0.0,0
215.283,22.9,20,0.0,0
215.284,22.87,20,0.0,0
215.581,22.87,20,0.0,0
215.896,22.77,20,0.0,0
216.205,22.8,20,0.0,0
216.53,22.95,20,0.0,0
216.839,23.0,20,0.0,0
217.151,22.97,20,0.0,0
217.461,22.92,20,0.0,0
217.772,22.94,20,0.0,0
218.085,22.92,20,0.0,0
218.395,22.84,20,0.0,0
218.706,22.85,20,0.0,0
219.019,22.68,20,0.0,0
219.331,22.79,20,0.0,0
219.658,22.67,20,0.0,0
219.968,22.87,20,0.0,0
220.275,22.92,20,0.0,0
220.587,22.72,20,0.0,0
220.901,22.87,20,0.0,0
221.212,22.84,20,0.0,0
221.524,22.89,20,0.0,0
221.834,23.0,20,0.0,0
222.144,23.05,20,0.0,0
222.47,23.02,20,0.0,0
222.471,23.17,20,0.0,0
222.783,23.2,20,0.0,0
223.093,23.09,20,0.0,0
223.396,23.09,20,0.0,0
223.72,23.0,20,0.0,0
224.018,22.95,20,0.0,0
224.346,23.0,20,0.0,0
224.66,22.99,20,0.0,0
224.971,23.05,20,0.0,0
225.297,23.02,20,0.0,0
225.608,23.1,20,0.0,0
225.918,23.17,20,0.0,0
226.233,23.1,20,0.0,0
226.544,23.14,20,0.0,0
226.856,23.2,20,0.0,0
227.168,23.14,20,0.0,0
227.471,23.24,20,0.0,0
227.787,23.02,20,0.0,0
228.099,23.14,20,0.0,0
228.411,23.1,20,0.0,0
228.723,22.87,20,0.0,0
229.037,23.02,20,0.0,0
229.35,22.87,20,0.0,0
229.665,22.94,20,0.0,0
229.666,23.09,20,0.0,0
229.975,23.0,20,0.0,0
230.287,23.04,20,0.0,0
230.598,23.0,20,0.0,0
230.91,22.97,20,0.0,0
231.222,22.95,20,0.0,0
231.533,22.97,20,0.0,0
231.858,23.0,20,0.0,0
232.165,23.05,20,0.0,0
232.485,22.97,20,0.0,0
232.798,23.02,20,0.0,0
233.109,22.97,20,0.0,0
233.42,22.94,20,0.0,0
233.729,22.9,20,0.0,0
234.04,23.04,20,0.0,0
234.348,23.02,20,0.0,0
234.663,23.12,20,0.0,0
234.974,23.19,20,0.0,0
235.285,23.05,20,0.0,0
235.597,23.0,20,0.0,0
235.909,22.94,20,0.0,0
236.222,23.0,20,0.0,0
236.549,23.04,20,0.0,0
236.86,23.1,20,0.0,0
236.861,23.2,20,0.0,0
237.173,23.07,20,0.0,0
237.482,22.97,20,0.0,0
237.791,22.94,20,0.0,0
238.102,22.9,20,0.0,0
238.416,23.07,20,0.0,0
238.726,23.15,20,0.0,0
239.036,23.24,20,0.0,0
239.35,23.02,20,0.0,0
239.66,23.07,20,0.0,0
239.971,23.05,20,0.0,0
240.299,22.95,20,0.0,0
240.61,23.07,20,0.0,0
240.92,23.02,20,0.0,0
241.232,22.95,20,0.0,0
241.543,23.15,20,0.0,0
241.854,23.14,20,0.0,0
242.167,23.07,20,0.0,0
242.477,23.07,20,0.0,0
242.788,23.0,20,0.0,0
243.098,23.04,20,0.0,0
243.424,22.97,20,0.0,0
243.736,23.07,20,0.0,0
244.048,23.09,20,0.0,0
244.354,23.07,20,0.0,0
244.67,23.05,20,0.0,0
244.671,23.09,20,0.0,0
244.982,23.2,20,0.0,0
245.293,23.42,20,0.0,0
245.601,23.49,20,0.0,0
245.909,23.46,20,0.0,0
246.237,23.41,20,0.0,0
246.564,23.12,20,0.0,0
246.877,23.04,20,0.0,0
247.192,23.02,20,0.0,0
247.503,22.74,20,0.0,0
247.829,22.65,20,0.0,0
248.141,22.79,20,0.0,0
248.454,22.79,20,0.0,0
248.766,23.12,20,0.0,0
249.079,23.1,20,0.0,0
249.389,22.94,20,0.0,0
249.699,23.19,20,0.0,0
250.013,23.17,20,0.0,0
250.322,23.19,20,0.0,0
250.63,23.15,20,0.0,0
250.94,23.07,20,0.0,0
251.268,22.97,20,0.0,0
251.269,23.05,20,0.0,0
251.582,23.17,20,0.0,0
251.893,23.15,20,0.0,0
252.219,23.14,20,0.0,0
252.53,23.42,20,0.0,0
252.841,23.34,20,0.0,0
253.152,23.39,20,0.0,0
253.464,23.47,20,0.0,0
253.776,23.47,20,0.0,0
254.087,23.29,20,0.0,0
254.396,23.34,20,0.0,0
254.709,23.12,20,0.0,0
255.023,23.04,20,0.0,0
255.34,23.02,20,0.0,0
255.654,22.87,20,0.0,0
255.966,23.12,20,0.0,0
256.281,22.92,20,0.0,0
256.592,22.92,20,0.0,0
256.905,23.19,20,0.0,0
257.217,23.0,20,0.0,0
257.529,23.2,20,0.0,0
257.841,23.24,20,0.0,0
258.152,23.0,20,0.0,0
258.461,23.1,20,0.0,0
258.462,22.99,20,0.0,0
258.774,23.09,20,0.0,0
259.086,23.19,20,0.0,0
259.397,23.19,20,0.0,0
259.706,23.22,20,0.0,0
260.02,23.34,20,0.0,0
