Tiempo,Temperatura (°C),Potencia Luz (%),Velocidad Ventilador (RPM),Potencia Ventilador (%)
0.198,21.95,0,0.0,0
0.199,21.9,0,0.0,0
0.498,21.98,0,0.0,0
0.821,21.9,0,0.0,0
1.134,21.72,0,0.0,0
1.444,21.75,0,0.0,0
1.754,21.8,0,0.0,0
2.067,21.82,0,0.0,0
2.377,21.93,0,0.0,0
2.689,21.83,0,0.0,0
2.999,21.62,0,0.0,0
3.309,21.63,0,0.0,0
3.635,21.75,0,0.0,0
3.945,21.82,0,0.0,0
4.256,21.98,0,0.0,0
4.568,21.9,0,0.0,0
4.879,21.78,0,0.0,0
5.189,21.8,0,0.0,0
5.498,21.77,0,0.0,0
5.823,21.87,0,0.0,0
6.134,21.95,0,0.0,0
6.448,22.13,0,0.0,0
6.76,22.12,0,0.0,0
7.071,22.08,0,0.0,0
7.386,22.15,0,0.0,0
7.687,22.02,0,0.0,0
7.999,22.0,0,0.0,0
8.0,22.1,0,0.0,0
8.309,21.95,0,0.0,0
8.623,21.92,0,0.0,0
8.948,21.95,0,0.0,0
9.259,21.82,0,0.0,0
9.57,21.78,0,0.0,0
9.881,21.83,0,0.0,0
10.196,21.73,0,0.0,0
10.506,21.92,0,0.0,0
10.817,21.83,0,0.0,0
11.129,21.83,0,0.0,0
11.441,21.93,0,0.0,0
11.753,21.9,0,0.0,0
12.063,21.97,0,0.0,0
12.375,22.02,0,0.0,0
12.688,22.0,0,0.0,0
12.999,21.92,0,0.0,0
13.312,21.87,0,0.0,0
13.628,21.92,0,0.0,0
13.939,21.9,0,0.0,0
14.251,21.93,0,0.0,0
14.565,22.03,0,0.0,0
14.877,22.03,0,0.0,0
15.185,21.98,0,0.0,0
15.497,22.13,0,0.0,0
15.497,22.03,0,0.0,0
15.822,21.97,0,0.0,0
16.132,22.0,0,0.0,0
16.443,21.95,0,0.0,0
16.75,21.88,0,0.0,0
17.059,21.87,0,0.0,0
17.386,21.98,0,0.0,0
17.698,21.9,0,0.0,0
18.008,21.87,0,0.0,0
18.318,21.88,0,0.0,0
18.629,21.8,0,0.0,0
18.939,21.9,0,0.0,0
19.251,21.87,0,0.0,0
19.561,21.87,0,0.0,0
19.873,21.78,0,0.0,0
20.199,21.73,0,0.0,0
20.509,21.75,0,0.0,0
20.82,21.77,0,0.0,0
21.132,21.85,0,0.0,0
21.443,21.87,0,0.0,0
21.754,21.83,0,0.0,0
22.066,21.83,0,0.0,0
22.376,21.73,0,0.0,0
22.686,21.72,0,0.0,0
22.997,21.65,0,0.0,0
22.997,21.75,0,0.0,0
23.309,21.88,0,0.0,0
23.634,21.8,0,0.0,0
23.948,21.95,0,0.0,0
24.261,21.85,0,0.0,0
24.57,21.72,0,0.0,0
24.883,21.72,0,0.0,0
25.194,21.57,0,0.0,0
25.505,21.65,0,0.0,0
25.818,21.62,0,0.0,0
26.129,21.7,0,0.0,0
26.439,21.73,0,0.0,0
26.749,21.7,0,0.0,0
27.062,21.7,0,0.0,0
27.374,21.77,0,0.0,0
27.685,21.85,0,0.0,0
27.998,21.9,0,0.0,0
28.322,21.92,0,0.0,0
28.633,21.88,0,0.0,0
28.946,21.85,0,0.0,0
29.258,21.87,0,0.0,0
29.571,21.95,0,0.0,0
29.883,21.88,0,0.0,0
30.193,21.9,0,0.0,0
30.503,21.82,0,0.0,0
30.504,21.78,0,0.0,0
30.815,21.83,0,0.0,0
31.128,21.82,0,0.0,0
31.438,21.83,0,0.0,0
31.75,21.67,0,0.0,0
32.06,21.65,0,0.0,0
32.371,21.72,0,0.0,0
32.7,21.75,0,0.0,0
33.026,21.87,0,0.0,0
33.336,21.9,0,0.0,0
33.648,21.92,0,0.0,0
33.959,21.92,0,0.0,0
34.27,21.85,0,0.0,0
34.581,21.95,0,0.0,0
34.892,21.72,0,0.0,0
35.202,21.67,0,0.0,0
35.513,21.75,0,0.0,0
35.825,22.07,0,0.0,0
36.149,22.07,0,0.0,0
36.458,22.15,0,0.0,0
36.77,22.08,0,0.0,0
37.081,21.68,0,0.0,0
37.391,21.8,0,0.0,0
37.703,21.75,0,0.0,0
37.703,21.75,0,0.0,0
38.016,21.8,0,0.0,0
38.329,21.57,0,0.0,0
38.643,21.47,0,0.0,0
38.958,21.52,0,0.0,0
39.273,21.48,0,0.0,0
39.584,21.65,0,0.0,0
39.894,21.73,0,0.0,0
40.205,21.72,0,0.0,0
40.516,21.73,0,0.0,0
40.829,21.83,0,0.0,0
41.141,21.88,0,0.0,0
41.452,21.85,0,0.0,0
41.766,21.88,0,0.0,0
42.076,21.9,0,0.0,0
42.391,21.85,0,0.0,0
42.701,21.92,0,0.0,0
43.026,21.98,0,0.0,0
43.338,21.83,0,0.0,0
43.649,21.95,0,0.0,0
