Tiempo,Temperatura (°C),Potencia Luz (%),Velocidad Ventilador (RPM),Potencia Ventilador (%)
23.682,22.77,0,0.0,0
23.986,22.73,0,0.0,0
24.306,22.72,0,0.0,0
24.624,22.55,0,0.0,0
24.932,22.52,0,0.0,0
25.242,22.57,0,0.0,0
25.554,22.67,0,0.0,0
25.864,22.82,0,0.0,0
26.173,22.87,0,0.0,0
26.487,22.9,0,0.0,0
26.807,22.77,0,0.0,0
27.125,22.67,0,0.0,0
27.438,22.58,0,0.0,0
27.751,22.43,0,0.0,0
28.069,22.43,0,0.0,0
28.389,22.45,0,0.0,0
28.393,22.48,0,0.0,0
28.696,22.62,0,0.0,0
29.017,22.72,0,0.0,0
29.337,22.77,0,0.0,0
29.644,22.73,0,0.0,0
29.958,22.73,0,0.0,0
30.272,22.82,0,0.0,0
30.58,22.79,0,0.0,0
30.898,22.84,0,0.0,0
31.206,22.8,0,0.0,0
31.531,22.68,0,0.0,0
31.847,22.84,0,0.0,0
32.173,22.72,0,0.0,0
32.487,22.75,0,0.0,0
32.808,22.73,0,0.0,0
33.112,22.67,0,0.0,0
33.423,22.7,0,0.0,0
33.737,22.65,0,0.0,0
34.05,22.58,0,0.0,0
34.369,22.53,0,0.0,0
34.68,22.55,0,0.0,0
34.987,22.63,0,0.0,0
34.99,22.67,0,0.0,0
35.3,22.7,0,0.0,0
35.61,22.67,0,0.0,0
35.929,22.55,0,0.0,0
36.237,22.65,0,0.0,0
36.563,22.79,0,0.0,0
36.864,22.68,0,0.0,0
37.18,22.75,0,0.0,0
37.492,22.77,0,0.0,0
37.81,22.7,0,0.0,0
38.111,22.8,0,0.0,0
38.43,22.89,0,0.0,0
38.739,22.89,0,0.0,0
39.065,22.7,0,0.0,0
39.384,22.65,0,0.0,0
39.704,22.55,0,0.0,0
40.019,22.48,0,0.0,0
40.344,22.6,0,0.0,0
40.668,22.63,0,0.0,0
40.976,22.53,0,0.0,0
41.284,22.74,0,0.0,0
41.601,22.6,0,0.0,0
41.601,22.62,0,0.0,0
41.909,22.52,0,0.0,0
42.234,22.5,0,0.0,0
42.535,22.62,0,0.0,0
42.847,22.75,0,0.0,0
43.166,22.82,0,0.0,0
43.472,22.6,0,0.0,0
43.791,22.52,0,0.0,0
44.11,22.38,0,0.0,0
44.428,22.37,0,0.0,0
44.751,22.4,0,0.0,0
45.05,22.32,0,0.0,0
45.369,22.47,0,0.0,0
45.68,22.52,0,0.0,0
45.993,22.57,0,0.0,0
46.304,22.48,0,0.0,0
46.625,22.45,0,0.0,0
46.927,22.53,0,0.0,0
47.245,22.47,0,0.0,0
47.547,22.53,0,0.0,0
47.869,22.67,0,0.0,0
48.184,22.63,0,0.0,0
48.488,22.6,0,0.0,0
48.489,22.58,0,0.0,0
48.803,22.57,0,0.0,0
49.122,22.35,0,0.0,0
49.433,22.47,0,0.0,0
49.742,22.53,0,0.0,0
50.055,22.55,0,0.0,0
50.363,22.72,0,0.0,0
50.682,22.65,0,0.0,0
50.993,22.58,0,0.0,0
51.313,22.62,0,0.0,0
51.619,22.38,0,0.0,0
51.923,22.37,0,0.0,0
52.242,22.5,0,0.0,0
52.56,22.5,0,0.0,0
52.864,22.77,0,0.0,0
53.182,22.75,0,0.0,0
53.485,22.68,0,0.0,0
53.81,22.82,0,0.0,0
54.119,22.65,0,0.0,0
54.428,22.72,0,0.0,0
54.741,22.8,0,0.0,0
55.053,22.79,0,0.0,0
55.371,22.77,0,0.0,0
55.676,22.68,0,0.0,0
55.988,22.65,0,0.0,0
55.988,22.68,0,0.0,0
56.301,22.68,0,0.0,0
56.612,22.82,0,0.0,0
56.926,22.65,0,0.0,0
57.239,22.63,0,0.0,0
57.551,22.63,0,0.0,0
57.871,22.53,0,0.0,0
58.174,22.95,0,0.0,0
58.495,22.97,0,0.0,0
58.799,23.17,0,0.0,0
59.12,22.99,0,0.0,0
59.433,23.04,0,0.0,0
59.745,22.74,0,0.0,0
60.05,22.5,0,0.0,0
60.376,22.7,0,0.0,0
60.695,22.82,0,0.0,0
61.007,22.77,0,0.0,0
61.317,22.82,0,0.0,0
61.628,22.73,0,0.0,0
61.948,22.65,0,0.0,0
62.258,22.63,0,0.0,0
62.567,22.73,0,0.0,0
62.876,22.8,0,0.0,0
63.202,22.75,0,0.0,0
63.203,22.75,0,0.0,0
63.505,22.53,0,0.0,0
63.813,22.53,0,0.0,0
64.141,22.72,0,0.0,0
64.458,22.8,0,0.0,0
64.767,23.07,0,0.0,0
65.086,23.04,0,0.0,0
65.406,23.2,0,0.0,0
65.718,22.92,0,0.0,0
66.016,22.87,0,0.0,0
66.329,22.92,0,0.0,0
66.656,22.85,0,0.0,0
66.964,22.77,0,0.0,0
67.275,22.73,0,0.0,0
67.587,22.77,0,0.0,0
67.902,22.77,0,0.0,0
68.207,22.8,0,0.0,0
68.524,22.67,0,0.0,0
68.842,22.57,0,0.0,0
69.144,22.58,0,0.0,0
69.468,22.58,0,0.0,0
69.777,22.75,0,0.0,0
70.093,22.82,0,0.0,0
70.095,22.77,0,0.0,0
70.405,22.79,0,0.0,0
70.709,22.72,0,0.0,0
71.022,22.67,0,0.0,0
71.341,22.73,0,0.0,0
71.643,22.72,0,0.0,0
71.961,22.73,0,0.0,0
72.283,22.79,0,0.0,0
72.61,22.75,0,0.0,0
72.913,22.62,0,0.0,0
73.221,22.47,100,0.0,0
73.532,22.43,100,0.0,0
73.85,22.47,100,0.0,0
74.159,22.62,100,0.0,0
74.471,22.63,100,0.0,0
74.793,22.72,100,0.0,0
75.108,22.68,100,0.0,0
75.422,22.67,100,0.0,0
75.725,22.7,100,0.0,0
76.035,22.6,100,0.0,0
76.358,22.65,100,0.0,0
76.658,22.72,100,0.0,0
76.973,22.75,100,0.0,0
77.293,22.77,100,0.0,0
77.293,22.79,100,0.0,0
77.6,22.82,100,0.0,0
77.909,22.84,100,0.0,0
78.229,22.9,100,0.0,0
78.547,22.94,100,0.0,0
78.851,23.0,100,0.0,0
79.162,22.92,100,0.0,0
79.482,22.95,100,0.0,0
79.785,23.0,100,0.0,0
80.104,22.97,100,0.0,0
80.413,23.05,100,0.0,0
80.731,23.0,100,0.0,0
81.033,23.02,100,0.0,0
81.361,22.97,100,0.0,0
81.68,23.04,100,0.0,0
81.996,23.07,100,0.0,0
82.309,22.79,100,0.0,0
82.618,22.82,100,0.0,0
82.93,23.0,100,0.0,0
83.241,23.05,100,0.0,0
83.554,23.04,100,0.0,0
83.873,23.32,100,0.0,0
84.185,23.1,100,0.0,0
84.185,23.02,100,0.0,0
84.486,23.15,100,0.0,0
84.803,23.14,100,0.0,0
85.112,23.12,100,0.0,0
85.423,23.2,100,0.0,0
85.736,23.14,100,0.0,0
86.056,23.04,100,0.0,0
86.369,23.14,100,0.0,0
86.68,23.0,100,0.0,0
86.992,22.99,100,0.0,0
87.311,22.99,100,0.0,0
87.613,22.9,100,0.0,0
87.924,22.9,100,0.0,0
88.242,23.24,100,0.0,0
88.554,23.32,100,0.0,0
88.873,23.32,100,0.0,0
89.174,23.54,100,0.0,0
89.493,23.57,100,0.0,0
89.805,23.83,100,0.0,0
90.118,23.86,100,0.0,0
90.435,23.79,100,0.0,0
90.74,23.68,100,0.0,0
91.051,23.42,100,0.0,0
91.369,23.22,100,0.0,0
91.679,23.2,100,0.0,0
91.993,23.25,100,0.0,0
91.993,23.27,100,0.0,0
92.311,23.47,100,0.0,0
92.619,23.34,100,0.0,0
92.937,23.32,100,0.0,0
93.25,23.49,100,0.0,0
93.563,23.46,100,0.0,0
93.891,23.49,100,0.0,0
94.211,23.78,100,0.0,0
94.524,23.74,100,0.0,0
94.838,23.71,100,0.0,0
95.15,23.69,100,0.0,0
95.461,23.52,100,0.0,0
95.769,23.54,100,0.0,0
96.079,23.59,100,0.0,0
96.397,23.57,100,0.0,0
96.715,23.54,100,0.0,0
97.02,23.54,100,0.0,0
97.339,23.62,100,0.0,0
97.647,23.64,100,0.0,0
97.968,23.64,100,0.0,0
98.27,23.64,100,0.0,0
98.589,23.57,100,0.0,0
98.589,23.62,100,0.0,0
98.906,23.61,100,0.0,0
99.218,23.54,100,0.0,0
99.521,23.71,100,0.0,0
99.84,23.71,100,0.0,0
100.147,23.68,100,0.0,0
100.465,23.69,100,0.0,0
100.766,23.52,100,0.0,0
101.088,23.51,100,0.0,0
101.404,23.64,100,0.0,0
101.706,23.81,100,0.0,0
102.022,23.83,100,0.0,0
102.343,23.73,100,0.0,0
102.647,23.67,100,0.0,0
102.955,23.81,100,0.0,0
103.274,23.73,100,0.0,0
103.585,23.74,100,0.0,0
103.905,23.71,100,0.0,0
104.209,23.61,100,0.0,0
104.526,23.54,100,0.0,0
104.831,23.94,100,0.0,0
105.15,23.79,100,0.0,0
105.464,23.79,100,0.0,0
105.776,23.76,100,0.0,0
106.088,23.68,100,0.0,0
106.088,23.69,100,0.0,0
106.4,23.66,100,0.0,0
106.711,23.62,100,0.0,0
107.022,23.73,100,0.0,0
107.332,23.69,100,0.0,0
107.644,23.86,100,0.0,0
107.964,24.08,100,0.0,0
108.268,24.06,100,0.0,0
108.587,24.18,100,0.0,0
108.895,24.13,100,0.0,0
109.206,24.16,100,0.0,0
109.519,23.98,100,0.0,0
109.839,23.93,100,0.0,0
110.141,23.94,100,0.0,0
110.46,23.86,100,0.0,0
110.78,24.11,100,0.0,0
111.092,24.2,100,0.0,0
111.403,24.21,100,0.0,0
111.708,24.35,100,0.0,0
112.03,24.45,100,0.0,0
112.333,24.25,100,0.0,0
112.652,24.28,100,0.0,0
112.969,24.1,100,0.0,0
113.288,24.08,100,0.0,0
113.288,24.47,100,0.0,0
113.598,24.13,100,0.0,0
113.918,24.2,100,0.0,0
114.227,24.25,100,0.0,0
114.545,24.06,100,0.0,0
114.855,24.15,100,0.0,0
115.158,24.25,100,0.0,0
115.482,24.26,100,0.0,0
115.784,24.37,100,0.0,0
116.103,24.35,100,0.0,0
116.421,24.43,100,0.0,0
116.73,24.43,100,0.0,0
117.038,24.38,100,0.0,0
117.358,24.53,100,0.0,0
117.669,24.5,100,0.0,0
117.98,24.43,100,0.0,0
118.288,24.5,100,0.0,0
118.608,24.35,100,0.0,0
118.913,24.33,100,0.0,0
119.223,24.37,100,0.0,0
119.54,24.35,100,0.0,0
119.854,24.4,100,0.0,0
120.166,24.43,100,0.0,0
120.483,24.5,100,0.0,0
120.483,24.53,100,0.0,0
120.785,24.6,100,0.0,0
121.106,24.52,100,0.0,0
121.41,24.48,100,0.0,0
121.727,24.53,100,0.0,0
122.043,24.42,100,0.0,0
122.346,24.48,100,0.0,0
122.672,24.52,100,0.0,0
122.991,24.47,100,0.0,0
123.302,24.47,100,0.0,0
123.621,24.42,100,0.0,0
123.932,24.35,100,0.0,0
124.243,24.38,100,0.0,0
124.553,24.38,100,0.0,0
124.872,24.47,100,0.0,0
125.183,24.53,100,0.0,0
125.493,24.45,100,0.0,0
125.806,24.52,100,0.0,0
126.12,24.45,100,0.0,0
126.432,24.6,100,0.0,0
126.75,24.59,100,0.0,0
127.053,24.72,100,0.0,0
127.373,24.84,100,0.0,0
127.673,24.72,100,0.0,0
128.001,24.82,100,0.0,0
128.001,24.59,100,0.0,0
128.319,24.69,100,0.0,0
128.625,24.62,100,0.0,0
128.952,24.65,100,0.0,0
129.254,24.82,100,0.0,0
129.563,24.75,100,0.0,0
129.887,24.86,100,0.0,0
130.189,24.86,100,0.0,0
130.502,24.72,100,0.0,0
130.815,24.65,100,0.0,0
131.128,24.6,100,0.0,0
131.44,24.6,100,0.0,0
131.753,24.75,100,0.0,0
132.073,24.87,100,0.0,0
132.375,24.94,100,0.0,0
132.703,24.92,100,0.0,0
133.013,24.91,100,0.0,0
133.325,24.94,100,0.0,0
133.643,25.09,100,0.0,0
133.969,25.09,100,0.0,0
134.291,25.11,100,0.0,0
134.294,25.08,100,0.0,0
134.595,25.04,100,0.0,0
134.915,25.14,100,0.0,0
135.222,25.09,100,0.0,0
135.533,25.23,100,0.0,0
135.852,25.16,100,0.0,0
136.17,25.08,100,0.0,0
136.473,25.16,100,0.0,0
136.782,25.14,100,0.0,0
137.107,25.21,100,0.0,0
137.417,25.23,100,0.0,0
137.732,25.28,100,0.0,0
138.042,25.3,100,0.0,0
138.354,25.33,100,0.0,0
138.662,25.31,100,0.0,0
138.981,25.3,100,0.0,0
139.284,25.21,100,0.0,0
139.603,25.14,100,0.0,0
139.914,25.2,100,0.0,0
140.236,25.01,100,0.0,0
140.55,25.25,100,0.0,0
140.867,25.26,100,0.0,0
141.175,25.18,100,0.0,0
141.497,25.37,100,0.0,0
141.497,25.37,100,0.0,0
141.806,25.43,100,0.0,0
142.114,25.43,100,0.0,0
142.433,25.42,100,0.0,0
142.739,25.14,100,0.0,0
143.06,25.11,100,0.0,0
143.361,25.06,100,0.0,0
143.682,25.21,100,0.0,0
143.996,25.28,100,0.0,0
144.315,25.31,100,0.0,0
144.627,25.3,100,0.0,0
144.947,25.25,100,0.0,0
145.264,25.37,100,0.0,0
145.566,25.31,100,0.0,0
145.882,25.43,100,0.0,0
146.203,25.47,100,0.0,0
146.506,25.52,100,0.0,0
146.826,25.71,100,0.0,0
147.127,25.65,100,0.0,0
147.449,25.67,100,0.0,0
147.755,25.6,100,0.0,0
148.074,25.55,100,0.0,0
148.377,25.55,100,0.0,0
148.697,25.54,100,0.0,0
148.697,25.67,100,0.0,0
149.007,25.76,100,0.0,0
149.317,25.69,100,0.0,0
149.63,25.67,100,0.0,0
149.944,25.52,100,0.0,0
150.255,25.52,100,0.0,0
150.566,25.55,100,0.0,0
150.887,25.54,100,0.0,0
151.2,25.54,100,0.0,0
151.501,25.5,100,0.0,0
151.825,25.55,100,0.0,0
152.133,25.54,100,0.0,0
152.451,25.59,100,0.0,0
152.756,25.59,100,0.0,0
153.068,25.67,100,0.0,0
153.387,25.76,100,0.0,0
153.697,25.76,100,0.0,0
154.001,25.82,100,0.0,0
154.32,25.74,100,0.0,0
154.631,25.76,100,0.0,0
154.942,25.86,100,0.0,0
155.262,25.98,100,0.0,0
155.579,26.0,100,0.0,0
155.908,26.01,100,0.0,0
155.909,25.94,100,0.0,0
156.228,25.79,100,0.0,0
156.547,25.79,100,0.0,0
156.852,25.77,100,0.0,0
157.163,25.71,100,0.0,0
157.471,25.77,100,0.0,0
157.786,25.89,100,0.0,0
158.103,25.88,100,0.0,0
158.414,25.86,100,0.0,0
158.727,25.84,100,0.0,0
159.038,25.74,100,0.0,0
159.348,25.81,100,0.0,0
159.657,25.82,100,0.0,0
159.984,25.89,100,0.0,0
160.284,25.91,100,0.0,0
160.598,25.89,100,0.0,0
160.912,25.93,100,0.0,0
161.22,25.93,100,0.0,0
161.536,25.98,100,0.0,0
161.844,26.0,100,0.0,0
162.17,26.0,100,0.0,0
162.483,25.91,100,0.0,0
162.483,25.86,100,0.0,0
162.786,25.96,100,0.0,0
163.098,26.06,100,0.0,0
163.415,26.2,100,0.0,0
163.735,26.27,100,0.0,0
164.056,26.08,100,0.0,0
164.366,26.12,100,0.0,0
164.687,26.24,100,0.0,0
164.992,26.2,100,0.0,0
165.311,26.3,100,0.0,0
165.613,26.3,100,0.0,0
165.933,26.32,100,0.0,0
166.242,26.25,100,0.0,0
166.552,26.25,100,0.0,0
166.862,26.25,100,0.0,0
167.187,26.35,100,0.0,0
167.5,26.46,100,0.0,0
167.812,26.39,100,0.0,0
168.112,26.35,100,0.0,0
168.423,26.27,100,0.0,0
168.751,26.32,100,0.0,0
169.064,26.25,100,0.0,0
169.386,26.39,100,0.0,0
169.386,26.35,100,0.0,0
169.696,26.25,100,0.0,0
170.006,26.29,100,0.0,0
170.324,26.06,100,0.0,0
170.63,26.22,100,0.0,0
170.953,26.24,100,0.0,0
171.255,26.22,100,0.0,0
171.566,26.44,100,0.0,0
171.883,26.46,100,0.0,0
172.194,26.58,100,0.0,0
172.504,26.49,100,0.0,0
172.816,26.22,100,0.0,0
173.128,26.32,100,0.0,0
173.438,26.19,100,0.0,0
173.752,26.03,100,0.0,0
174.068,26.34,100,0.0,0
174.386,26.32,100,0.0,0
174.695,26.51,100,0.0,0
175.002,26.42,100,0.0,0
175.313,26.51,100,0.0,0
175.629,26.42,100,0.0,0
175.944,26.37,100,0.0,0
176.264,26.51,100,0.0,0
176.576,26.63,100,0.0,0
176.88,26.6,100,0.0,0
176.88,26.78,100,0.0,0
177.203,26.66,100,0.0,0
177.508,26.56,100,0.0,0
177.819,26.7,100,0.0,0
178.128,26.7,100,0.0,0
178.455,26.73,100,0.0,0
178.779,26.84,100,0.0,0
179.082,26.73,100,0.0,0
179.401,26.77,100,0.0,0
179.72,26.94,100,0.0,0
180.046,26.82,100,0.0,0
180.358,26.99,100,0.0,0
180.666,26.99,100,0.0,0
180.986,26.87,100,0.0,0
181.306,26.87,100,0.0,0
181.616,26.71,100,0.0,0
181.928,26.63,100,0.0,0
182.24,26.78,100,0.0,0
182.551,26.8,100,0.0,0
182.864,26.65,100,0.0,0
183.186,26.77,100,0.0,0
183.189,26.82,100,0.0,0
183.489,26.82,100,0.0,0
183.809,26.89,100,0.0,0
184.12,26.96,100,0.0,0
184.432,26.82,100,0.0,0
184.735,26.87,100,0.0,0
185.055,26.85,100,0.0,0
185.375,26.89,100,0.0,0
185.677,26.87,100,0.0,0
185.986,26.84,100,0.0,0
186.309,26.9,100,0.0,0
186.62,26.94,100,0.0,0
186.924,26.97,100,0.0,0
187.245,27.01,100,0.0,0
187.555,26.97,100,0.0,0
187.873,26.92,100,0.0,0
188.178,27.01,100,0.0,0
188.495,26.96,100,0.0,0
188.801,27.08,100,0.0,0
189.112,27.06,100,0.0,0
189.423,26.94,100,0.0,0
189.742,27.01,100,0.0,0
190.055,26.94,100,0.0,0
190.373,26.94,100,0.0,0
190.686,27.08,100,0.0,0
190.686,27.16,100,0.0,0
190.994,27.16,100,0.0,0
191.299,27.2,100,0.0,0
191.626,27.02,100,0.0,0
191.944,26.96,100,0.0,0
192.264,27.08,100,0.0,0
192.574,27.01,100,0.0,0
192.883,26.94,100,0.0,0
193.197,26.96,100,0.0,0
193.505,26.97,100,0.0,0
193.818,26.96,100,0.0,0
194.131,27.13,100,0.0,0
194.452,27.06,100,0.0,0
194.756,27.03,100,0.0,0
195.071,27.01,100,0.0,0
195.383,27.16,100,0.0,0
195.694,27.09,100,0.0,0
196.014,27.09,100,0.0,0
196.317,27.3,100,0.0,0
196.631,27.06,100,0.0,0
196.941,27.11,100,0.0,0
197.252,27.04,100,0.0,0
197.57,27.23,100,0.0,0
197.882,27.53,100,0.0,0
197.882,27.65,100,0.0,0
198.192,27.77,100,0.0,0
198.502,27.77,100,0.0,0
198.815,27.63,100,0.0,0
199.133,27.23,100,0.0,0
199.444,27.39,100,0.0,0
199.754,27.56,100,0.0,0
200.071,27.56,100,0.0,0
200.391,27.63,100,0.0,0
200.701,27.72,100,0.0,0
201.01,27.59,100,0.0,0
201.32,27.59,100,0.0,0
201.632,27.63,100,0.0,0
201.941,27.56,100,0.0,0
202.26,27.3,100,0.0,0
202.568,27.25,100,0.0,0
202.885,27.16,100,0.0,0
203.198,27.28,100,0.0,0
203.501,27.37,100,0.0,0
203.814,27.56,100,0.0,0
204.141,27.73,100,0.0,0
204.467,27.75,100,0.0,0
204.774,27.7,100,0.0,0
205.092,27.89,100,0.0,0
205.092,28.03,100,0.0,0
205.402,28.05,100,0.0,0
205.705,28.1,100,0.0,0
206.017,27.91,100,0.0,0
206.339,27.72,100,0.0,0
206.642,27.63,100,0.0,0
206.968,27.61,100,0.0,0
207.271,27.35,100,0.0,0
207.59,27.32,100,0.0,0
207.894,27.3,100,0.0,0
208.204,27.28,100,0.0,0
208.529,27.65,100,0.0,0
208.839,27.82,100,0.0,0
209.156,27.82,100,0.0,0
209.457,27.92,100,0.0,0
209.776,27.82,100,0.0,0
210.079,27.7,100,0.0,0
210.391,27.73,100,0.0,0
210.713,27.75,100,0.0,0
211.032,27.78,100,0.0,0
211.339,27.92,100,0.0,0
211.657,27.87,100,0.0,0
211.981,27.84,100,0.0,0
211.985,27.85,100,0.0,0
212.284,27.85,100,0.0,0
212.606,27.82,100,0.0,0
212.908,27.8,100,0.0,0
213.225,27.77,100,0.0,0
213.547,27.78,100,0.0,0
213.859,27.87,100,0.0,0
214.169,28.1,100,0.0,0
214.472,28.19,100,0.0,0
214.792,28.17,100,0.0,0
215.097,28.1,100,0.0,0
215.417,28.27,100,0.0,0
215.721,28.01,100,0.0,0
216.04,27.99,100,0.0,0
216.358,27.99,100,0.0,0
216.664,27.85,100,0.0,0
216.973,27.98,100,0.0,0
217.282,27.8,100,0.0,0
217.606,27.77,100,0.0,0
217.916,27.84,100,0.0,0
218.223,27.91,100,0.0,0
218.531,27.96,100,0.0,0
218.847,28.06,100,0.0,0
219.171,27.96,100,0.0,0
219.483,27.89,100,0.0,0
219.487,27.91,100,0.0,0
219.788,27.94,100,0.0,0
220.098,28.2,100,0.0,0
220.422,28.24,100,0.0,0
220.721,28.22,100,0.0,0
221.047,28.24,100,0.0,0
221.356,28.39,100,0.0,0
221.663,28.39,100,0.0,0
221.972,28.24,100,0.0,0
222.288,28.38,100,0.0,0
222.598,28.22,100,0.0,0
222.915,28.15,100,0.0,0
223.223,28.43,100,0.0,0
223.532,28.34,100,0.0,0
223.855,28.34,100,0.0,0
224.164,28.38,100,0.0,0
224.474,28.34,100,0.0,0
224.797,28.34,100,0.0,0
225.107,28.34,100,0.0,0
225.419,28.46,100,0.0,0
225.722,28.26,100,0.0,0
226.039,28.2,100,0.0,0
226.352,28.24,100,0.0,0
226.659,28.13,100,0.0,0
226.979,28.32,100,0.0,0
226.979,28.24,100,0.0,0
227.286,28.29,100,0.0,0
227.596,28.18,100,0.0,0
227.912,28.2,100,0.0,0
228.221,28.27,100,0.0,0
228.548,28.43,100,0.0,0
228.846,28.52,100,0.0,0
229.164,28.36,100,0.0,0
229.472,28.41,100,0.0,0
229.798,28.33,100,0.0,0
230.106,28.26,100,0.0,0
230.409,28.26,100,0.0,0
230.719,28.43,100,0.0,0
231.038,28.64,100,0.0,0
231.35,28.71,100,0.0,0
231.665,28.8,100,0.0,0
231.975,28.69,100,0.0,0
232.283,28.59,100,0.0,0
232.601,28.53,100,0.0,0
232.922,28.41,100,0.0,0
233.233,28.55,100,0.0,0
233.54,28.53,100,0.0,0
233.859,28.43,100,0.0,0
234.171,28.48,100,0.0,0
234.47,28.48,100,0.0,0
234.789,28.57,100,0.0,0
234.789,28.6,100,0.0,0
235.097,28.69,100,0.0,0
235.422,28.73,100,0.0,0
235.721,28.66,100,0.0,0
236.043,28.6,100,0.0,0
236.351,28.62,100,0.0,0
236.661,28.53,100,0.0,0
236.969,28.53,100,0.0,0
237.287,28.52,100,0.0,0
237.596,28.5,100,0.0,0
237.912,28.46,100,0.0,0
238.222,28.69,100,0.0,0
238.54,28.74,100,0.0,0
238.851,28.66,100,0.0,0
239.162,28.76,100,0.0,0
239.481,28.76,100,0.0,0
239.783,28.67,100,0.0,0
240.108,28.76,100,0.0,0
240.409,28.73,100,0.0,0
240.721,28.67,100,0.0,0
241.04,28.66,100,0.0,0
241.351,28.69,100,0.0,0
241.669,28.67,100,0.0,0
241.983,28.62,100,0.0,0
241.983,28.71,100,0.0,0
242.285,28.69,100,0.0,0
242.595,28.78,100,0.0,0
242.921,28.87,100,0.0,0
243.219,28.8,100,0.0,0
243.539,28.74,100,0.0,0
243.858,28.73,100,0.0,0
244.162,28.71,100,0.0,0
244.471,28.69,100,0.0,0
244.783,28.74,100,0.0,0
245.094,28.81,100,0.0,0
245.418,28.85,100,0.0,0
245.721,29.02,100,0.0,0
246.039,28.99,100,0.0,0
246.351,28.92,100,0.0,0
246.668,29.02,100,0.0,0
246.978,28.85,100,0.0,0
247.283,28.8,100,0.0,0
247.594,28.83,100,0.0,0
247.913,28.85,100,0.0,0
248.224,29.04,100,0.0,0
248.536,29.06,100,0.0,0
248.854,29.08,100,0.0,0
249.169,28.97,100,0.0,0
249.474,29.08,100,0.0,0
249.8,29.24,100,0.0,0
249.8,29.27,100,0.0,0
250.119,29.24,100,0.0,0
250.424,28.97,100,0.0,0
250.743,28.87,100,0.0,0
251.048,28.81,100,0.0,0
251.368,28.71,100,0.0,0
251.688,28.85,100,0.0,0
251.986,28.92,100,0.0,0
252.299,28.92,100,0.0,0
252.626,28.94,100,0.0,0
252.953,29.06,100,0.0,0
253.256,29.09,100,0.0,0
253.568,29.11,100,0.0,0
253.881,29.04,100,0.0,0
254.202,29.01,100,0.0,0
254.506,29.15,100,0.0,0
254.824,29.16,100,0.0,0
255.133,29.41,100,0.0,0
255.448,29.39,100,0.0,0
255.751,29.32,100,0.0,0
256.072,29.38,100,0.0,0
256.384,29.18,100,0.0,0
256.384,29.25,100,0.0,0
256.693,29.38,100,0.0,0
257.005,29.39,100,0.0,0
257.324,29.32,100,0.0,0
257.64,29.27,100,0.0,0
257.941,29.25,100,0.0,0
258.253,29.17,100,0.0,0
258.568,29.22,100,0.0,0
258.877,29.41,100,0.0,0
259.202,29.25,100,0.0,0
259.51,29.38,100,0.0,0
259.818,29.41,100,0.0,0
