Tiempo,Temperatura (°C),Potencia Luz (%),Velocidad Ventilador (RPM),Potencia Ventilador (%)
0.091,22.48,0,0.0,0
0.402,22.5,0,0.0,0
0.714,22.52,0,0.0,0
1.024,22.45,0,0.0,0
1.338,22.52,0,0.0,0
1.65,22.53,0,0.0,0
1.961,22.52,0,0.0,0
2.27,22.55,0,0.0,0
2.582,22.65,0,0.0,0
2.895,22.55,0,0.0,0
3.221,22.57,0,0.0,0
3.529,22.47,0,0.0,0
3.843,22.35,0,0.0,0
4.154,22.43,0,0.0,0
4.468,22.48,0,0.0,0
4.779,22.55,0,0.0,0
5.089,22.38,0,0.0,0
5.399,22.55,0,0.0,0
5.71,22.38,0,0.0,0
6.023,22.35,0,0.0,0
6.334,22.52,0,0.0,0
6.659,22.45,0,0.0,0
6.66,22.53,0,0.0,0
6.972,22.62,0,0.0,0
7.282,22.55,0,0.0,0
7.592,22.45,0,0.0,0
7.903,22.38,0,0.0,0
8.218,22.33,0,0.0,0
8.53,22.4,0,0.0,0
8.841,22.52,0,0.0,0
9.153,22.47,0,0.0,0
9.463,22.5,0,0.0,0
9.776,22.48,0,0.0,0
10.088,22.5,0,0.0,0
10.4,22.55,0,0.0,0
10.714,22.53,0,0.0,0
11.028,22.52,0,0.0,0
11.336,22.6,0,0.0,0
11.646,22.58,0,0.0,0
11.972,22.58,0,0.0,0
12.284,22.5,0,0.0,0
12.596,22.58,0,0.0,0
12.905,22.52,0,0.0,0
13.216,22.58,0,0.0,0
13.527,22.67,0,0.0,0
13.839,22.5,0,0.0,0
14.149,22.52,0,0.0,0
14.459,22.58,0,0.0,0
14.46,22.55,0,0.0,0
14.769,22.72,0,0.0,0
15.083,22.73,0,0.0,0
15.41,22.65,0,0.0,0
15.713,22.77,0,0.0,0
16.024,22.67,0,0.0,0
16.336,22.65,0,0.0,0
16.647,22.57,0,0.0,0
16.964,22.53,0,0.0,0
17.274,22.55,0,0.0,0
17.585,22.67,0,0.0,0
17.896,22.68,0,0.0,0
18.222,22.67,0,0.0,0
18.534,22.65,0,0.0,0
18.847,22.57,0,0.0,0
19.158,22.48,0,0.0,0
19.471,22.7,0,0.0,0
19.781,22.58,0,0.0,0
20.094,22.55,0,0.0,0
20.407,22.37,0,0.0,0
20.716,22.48,0,0.0,0
21.029,22.43,0,0.0,0
21.34,22.48,0,0.0,0
21.653,22.67,0,0.0,0
21.654,22.57,0,0.0,0
21.964,22.55,0,0.0,0
22.277,22.7,0,0.0,0
22.59,22.7,0,0.0,0
22.904,22.79,0,0.0,0
23.218,22.89,0,0.0,0
23.532,22.72,0,0.0,0
23.846,22.79,0,0.0,0
24.157,22.68,0,0.0,0
24.468,22.65,0,0.0,0
24.776,22.58,0,0.0,0
25.088,22.57,0,0.0,0
25.398,22.63,0,27.6,0
25.711,22.65,0,27.6,0
26.022,22.7,0,27.6,0
26.334,22.75,0,27.6,0
26.657,22.97,0,27.6,0
26.966,22.84,0,27.6,0
27.277,22.87,0,27.6,0
27.59,22.85,0,27.6,0
27.903,22.68,0,27.6,0
28.216,22.72,0,27.6,0
28.529,22.62,0,27.6,0
28.839,22.62,0,27.6,0
29.153,22.45,0,27.6,0
29.154,22.47,0,27.6,0
29.465,22.62,0,27.6,0
29.777,22.57,0,27.6,0
30.088,22.62,0,27.6,0
30.4,22.63,0,0.0,0
30.711,22.75,0,0.0,0
31.023,22.63,0,0.0,0
31.335,22.68,0,0.0,0
31.647,22.65,0,0.0,0
31.959,22.45,0,0.0,0
