Tiempo,Temperatura (°C),Potencia Luz (%),Potencia Luz Aplicada (%),Velocidad Ventilador (RPM),Potencia Ventilador (%)
0.187,21.08,0,,1050.0,0
0.495,21.15,0,,1050.0,0
0.804,21.17,0,,1050.0,0
1.121,21.1,0,,0.0,0
1.433,21.23,0,,0.0,0
1.745,21.18,0,,0.0,0
2.055,21.03,0,,0.0,0
2.369,21.13,0,,0.0,0
2.68,21.13,0,,0.0,0
2.988,21.17,0,,0.0,0
3.315,21.18,0,,0.0,0
3.629,21.22,0,,0.0,0
3.941,21.15,0,,0.0,0
4.268,21.15,0,,0.0,0
4.578,21.17,0,,0.0,0
4.579,21.35,0,,0.0,0
4.89,21.42,0,,0.0,0
5.202,21.38,0,,0.0,0
5.512,21.27,0,,0.0,0
5.822,21.08,0,,0.0,0
6.133,21.23,0,,0.0,0
6.444,21.15,0,,0.0,0
6.756,21.27,0,,0.0,0
7.08,21.28,0,,0.0,0
7.391,21.28,0,,0.0,0
7.702,21.15,0,,0.0,0
8.014,21.12,0,,0.0,0
8.325,21.1,0,,0.0,0
8.64,20.92,0,,0.0,0
8.952,20.88,0,,0.0,0
9.267,20.92,0,,0.0,0
9.577,20.9,0,,0.0,0
9.89,20.97,0,,0.0,0
10.2,21.02,0,,0.0,0
10.512,21.12,0,,0.0,0
10.823,21.22,0,,0.0,0
11.135,21.2,0,,0.0,0
11.445,21.22,0,,0.0,0
11.758,21.15,0,,0.0,0
12.07,21.07,0,,0.0,0
12.381,21.18,0,,0.0,0
12.693,21.18,0,,0.0,0
13.008,21.17,0,,0.0,0
13.009,21.2,0,,0.0,0
13.32,21.18,0,,0.0,0
13.631,21.17,0,,0.0,0
13.942,21.18,0,,0.0,0
14.254,21.13,0,,0.0,0
14.566,21.22,0,,0.0,0
14.892,21.2,0,,0.0,0
15.202,21.17,0,,0.0,0
15.516,21.28,0,,0.0,0
15.829,21.12,0,,0.0,0
16.141,21.12,0,,0.0,0
16.45,21.13,0,,0.0,0
16.763,21.07,0,,0.0,0
17.075,21.07,0,,0.0,0
17.388,21.03,0,,0.0,0
17.7,21.12,0,,0.0,0
18.012,21.13,0,,0.0,0
18.324,21.25,0,,0.0,0
