Tiempo,Temperatura (°C),Potencia Luz (%),Potencia Luz Aplicada (%),Velocidad Ventilador (RPM),Potencia Ventilador (%)
0.173,22.15,0,,0.0,0
0.483,22.13,0,,0.0,0
0.798,22.12,0,,0.0,0
1.111,22.03,0,,0.0,0
1.423,22.02,0,,0.0,0
1.736,22.05,0,,0.0,0
2.045,22.02,0,,0.0,0
2.371,21.88,0,,0.0,0
2.671,21.88,0,,0.0,0
2.983,21.75,0,,0.0,0
3.294,21.78,0,,0.0,0
3.62,21.78,0,,0.0,0
3.931,21.83,0,,0.0,0
3.932,21.9,0,,0.0,0
4.245,21.93,0,,0.0,0
4.557,21.98,0,,0.0,0
4.868,21.92,0,,0.0,0
5.18,22.0,0,,0.0,0
5.491,22.03,0,,0.0,0
5.804,22.05,0,,0.0,0
6.121,22.17,0,,0.0,0
6.435,22.1,0,,0.0,0
6.751,21.93,0,,0.0,0
7.068,21.85,0,,0.0,0
7.383,21.42,0,,0.0,0
7.695,21.45,0,,0.0,0
8.006,21.42,0,,0.0,0
8.315,21.52,0,,0.0,0
8.625,21.75,0,,0.0,0
8.937,21.77,0,,0.0,0
9.248,21.88,0,,0.0,0
9.574,21.93,0,,0.0,0
9.885,21.93,0,,0.0,0
10.198,21.95,0,,0.0,0
10.511,22.08,0,,0.0,0
10.823,22.03,0,,0.0,0
11.133,22.05,0,,0.0,0
11.443,22.12,0,,0.0,0
11.752,22.08,0,,0.0,0
11.755,22.1,0,,0.0,0
12.074,22.12,0,,0.0,0
12.373,22.03,0,,0.0,0
12.687,22.05,0,,0.0,0
13.012,22.03,0,,0.0,0
13.324,22.02,0,,0.0,0
13.636,22.07,0,,0.0,0
13.946,21.92,0,,0.0,0
14.259,21.92,0,,0.0,0
14.57,21.93,0,,0.0,0
14.881,21.85,0,,0.0,0
15.19,21.93,0,,0.0,0
15.5,21.92,0,,0.0,0
15.81,21.9,0,,0.0,0
16.137,21.93,0,,0.0,0
16.448,21.78,0,,0.0,0
16.76,22.0,0,,0.0,0
17.072,22.08,0,,0.0,0
17.384,22.07,0,,0.0,0
17.697,22.22,0,,0.0,0
18.009,22.03,0,,0.0,0
18.321,22.02,0,,0.0,0
18.633,21.93,0,,0.0,0
18.945,21.92,0,,0.0,0
19.258,21.83,0,,0.0,0
19.571,21.95,0,,0.0,0
19.882,21.97,0,,0.0,0
19.883,21.97,0,,0.0,0
20.193,21.92,0,,0.0,0
20.498,21.98,0,,0.0,0
20.818,21.97,0,,0.0,0
21.13,21.93,0,,0.0,0
21.44,22.0,0,,0.0,0
21.754,22.02,0,,0.0,0
22.066,21.87,0,,0.0,0
22.377,21.97,0,,0.0,0
22.687,21.97,0,,0.0,0
23.001,21.88,0,,0.0,0
23.316,22.0,0,,0.0,0
23.632,22.03,0,,0.0,0
23.947,22.07,0,,0.0,0
24.263,22.1,0,,0.0,0
24.579,22.0,0,,0.0,0
24.896,21.83,0,,0.0,0
25.213,21.83,0,,0.0,0
25.527,21.82,0,,0.0,0
25.843,21.92,0,,0.0,0
26.158,22.2,0,,0.0,0
26.474,22.18,0,,0.0,0
26.791,22.25,0,,0.0,0
27.092,22.08,0,,0.0,0
27.407,21.97,0,,0.0,0
27.408,22.1,0,,0.0,0
27.724,22.13,0,,0.0,0
28.041,22.03,0,,0.0,0
28.342,22.02,0,,0.0,0
28.658,22.02,0,,0.0,0
28.972,22.05,0,,0.0,0
29.289,22.13,0,,0.0,0
29.604,22.13,0,,0.0,0
29.904,22.12,0,,0.0,0
30.218,22.05,0,,0.0,0
30.533,22.1,0,,0.0,0
30.849,22.05,0,,0.0,0
31.164,21.82,0,,0.0,0
31.48,21.87,0,,0.0,0
31.79,21.73,0,,0.0,0
32.097,21.75,0,,0.0,0
32.406,21.92,0,,0.0,0
32.716,22.17,0,,0.0,0
33.028,22.18,0,,0.0,0
33.341,22.22,0,,0.0,0
33.665,22.12,0,,0.0,0
33.977,21.97,0,,0.0,0
34.287,21.93,0,,0.0,0
34.6,21.93,0,,0.0,0
34.912,21.92,0,,0.0,0
35.224,21.92,0,,0.0,0
35.534,22.03,0,,0.0,0
35.844,21.95,0,,0.0,0
35.845,22.1,0,,0.0,0
36.155,22.08,0,,0.0,0
36.468,22.05,0,,0.0,0
36.778,22.03,0,,0.0,0
37.104,21.98,0,,0.0,0
37.403,21.98,0,,0.0,0
37.719,21.97,0,,0.0,0
38.036,22.0,0,,0.0,0
38.351,21.9,0,,0.0,0
38.668,21.93,0,,0.0,0
38.969,21.92,0,,0.0,0
39.286,21.88,0,,0.0,0
