Tiempo,Temperatura (°C),Potencia Luz (%),Potencia Luz Aplicada (%),Velocidad Ventilador (RPM),Potencia Ventilador (%)
0.073,20.87,0,,0.0,0
0.384,20.7,0,,0.0,0
0.695,21.2,0,,0.0,0
1.009,21.23,0,,0.0,0
1.012,21.25,0,,0.0,0
1.322,21.35,0,,0.0,0
1.634,21.22,0,,0.0,0
1.946,21.25,0,,0.0,0
2.256,21.15,0,,0.0,0
2.569,20.83,0,,0.0,0
2.88,20.07,0,,0.0,0
3.192,20.12,0,,0.0,0
3.504,19.92,0,,0.0,0
3.813,20.22,0,,0.0,0
4.125,20.53,0,,0.0,0
4.435,20.33,0,,0.0,0
4.762,20.53,0,,0.0,0
5.074,20.72,0,,0.0,0
5.387,20.87,0,,0.0,0
5.7,20.98,0,,0.0,0
6.01,20.65,0,,0.0,0
6.323,20.65,0,,0.0,0
6.637,21.18,0,,0.0,0
6.948,21.05,0,,0.0,0
7.26,21.43,0,,0.0,0
7.572,21.63,0,,0.0,0
7.883,21.28,0,,0.0,0
8.193,21.67,0,,0.0,0
8.507,21.27,0,,0.0,0
8.819,21.02,0,,0.0,0
9.131,21.18,0,,0.0,0
9.134,20.87,0,,0.0,0
9.445,21.02,0,,0.0,0
9.755,21.18,0,,0.0,0
10.066,21.03,0,,0.0,0
10.378,21.03,0,,0.0,0
10.686,20.92,0,,0.0,0
11.0,20.68,0,,0.0,0
11.311,20.87,0,,0.0,0
11.637,21.0,0,,0.0,0
11.948,21.1,0,,0.0,0
12.259,21.17,0,,0.0,0
12.569,21.3,0,,0.0,0
12.88,21.22,0,,0.0,0
13.191,21.13,0,,0.0,0
13.501,21.15,0,,0.0,0
13.814,21.13,0,,0.0,0
14.125,20.93,0,,0.0,0
14.437,21.03,0,,0.0,0
14.749,20.95,0,,0.0,0
15.065,21.02,0,,0.0,0
15.376,21.22,0,,0.0,0
15.686,21.28,0,,0.0,0
15.998,21.25,0,,0.0,0
16.31,21.1,0,,0.0,0
16.634,20.85,0,,0.0,0
16.948,20.82,0,,0.0,0
17.259,20.57,0,,0.0,0
17.261,20.85,0,,0.0,0
17.57,20.85,0,,0.0,0
17.882,20.55,0,,0.0,0
18.195,20.67,0,,0.0,0
18.507,20.62,0,,0.0,0
18.823,20.68,0,,0.0,0
19.126,20.75,0,,0.0,0
19.437,20.58,0,,0.0,0
19.752,20.68,0,,0.0,0
20.068,21.03,0,,0.0,0
20.383,21.3,0,,0.0,0
20.697,21.43,0,,0.0,0
21.008,21.57,0,,0.0,0
21.319,21.33,0,,0.0,0
21.633,21.52,0,,0.0,0
21.945,21.32,0,,0.0,0
22.257,21.07,0,,0.0,0
22.569,21.03,0,,0.0,0
22.882,21.18,0,,0.0,0
23.196,21.52,0,,0.0,0
23.507,21.48,0,,0.0,0
23.818,21.68,0,,0.0,0
24.128,21.28,0,,0.0,0
24.441,21.28,0,,0.0,0
24.753,21.52,0,,0.0,0
25.064,21.42,0,,0.0,0
25.372,21.82,0,,0.0,0
25.7,21.43,0,,0.0,0
25.702,21.62,0,,0.0,0
26.009,21.77,0,,0.0,0
26.321,21.73,0,,0.0,0
26.636,21.78,0,,0.0,0
26.949,21.67,0,,0.0,0
27.258,21.0,0,,0.0,0
27.57,21.02,0,,0.0,0
27.884,21.1,0,,0.0,0
28.194,20.8,0,,0.0,0
28.506,21.33,0,,0.0,0
28.821,21.13,0,,0.0,0
29.133,21.28,0,,0.0,0
29.443,21.35,0,,0.0,0
29.754,21.1,0,,0.0,0
30.068,21.03,0,,0.0,0
30.383,21.02,0,,0.0,0
30.695,21.6,0,,0.0,0
31.009,21.27,0,,0.0,0
31.321,21.07,0,,0.0,0
31.631,21.3,0,,0.0,0
31.945,21.37,0,,0.0,0
32.257,21.63,0,,0.0,0
32.568,21.83,0,,0.0,0
32.879,21.55,0,,0.0,0
33.195,21.12,0,,0.0,0
33.507,20.83,0,,0.0,0
33.51,20.65,0,,0.0,0
33.82,20.53,0,,0.0,0
34.131,20.7,0,,0.0,0
34.44,20.67,0,,0.0,0
34.75,21.03,0,,0.0,0
35.064,21.12,0,,0.0,0
35.379,20.65,0,,0.0,0
35.69,20.92,0,,0.0,0
36.004,20.2,0,,0.0,0
36.315,20.17,0,,0.0,0
36.627,20.04,0,,0.0,0
36.937,20.1,0,,0.0,0
37.263,20.55,0,,0.0,0
37.573,20.7,0,,0.0,0
37.885,20.83,0,,0.0,0
38.199,20.68,0,,0.0,0
38.51,20.37,0,,0.0,0
38.822,20.85,0,,0.0,0
39.132,21.13,0,,0.0,0
39.443,21.3,0,,0.0,0
39.756,21.62,0,,0.0,0
40.07,21.42,0,,0.0,0
40.383,21.27,0,,0.0,0
40.696,21.15,0,,0.0,0
41.008,21.05,0,,0.0,0
41.324,21.15,0,,0.0,0
41.635,21.1,0,,0.0,0
41.639,21.22,0,,0.0,0
41.945,21.5,0,,0.0,0
42.255,21.02,0,,0.0,0
42.568,21.03,0,,0.0,0
42.882,20.75,0,,0.0,0
43.194,20.83,0,,0.0,0
43.506,21.37,0,,0.0,0
43.817,21.27,0,,0.0,0
44.129,21.42,0,,0.0,0
44.441,21.4,0,,0.0,0
44.752,21.43,0,,0.0,0
45.064,21.7,0,,0.0,0
45.376,21.7,0,,0.0,0
45.688,21.6,0,,0.0,0
46.003,21.57,0,,0.0,0
46.314,21.17,0,,0.0,0
46.627,20.83,0,,0.0,0
46.936,20.8,0,,0.0,0
47.248,20.68,0,,0.0,0
47.56,20.8,0,,0.0,0
47.888,20.83,0,,0.0,0
48.186,21.18,0,,0.0,0
48.497,21.13,0,,0.0,0
48.825,21.23,0,,0.0,0
49.123,21.28,0,,0.0,0
49.434,21.15,0,,0.0,0
49.762,21.28,0,,0.0,0
49.764,21.3,0,,0.0,0
50.062,21.22,0,,0.0,0
50.387,21.22,0,,0.0,0
50.698,21.07,0,,0.0,0
50.997,21.08,0,,0.0,0
51.311,21.12,0,,0.0,0
51.627,21.32,0,,0.0,0
51.943,21.33,0,,0.0,0
52.258,21.25,0,,0.0,0
52.573,21.18,0,,0.0,0
52.887,21.03,0,,0.0,0
53.203,20.88,0,,0.0,0
53.518,20.87,0,,0.0,0
53.83,20.77,0,,0.0,0
54.141,20.75,0,,0.0,0
54.466,20.87,0,,0.0,0
54.764,20.68,0,,0.0,0
55.089,20.52,0,,0.0,0
55.401,20.53,0,,0.0,0
55.716,20.72,0,,0.0,0
56.024,20.73,0,,0.0,0
56.337,21.1,0,,0.0,0
56.649,20.87,0,,0.0,0
56.96,20.87,0,,0.0,0
57.27,21.59,0,,0.0,0
57.582,21.65,0,,0.0,0
57.894,21.95,0,,0.0,0
57.897,21.55,0,,0.0,0
58.207,21.52,0,,0.0,0
58.52,21.22,0,,0.0,0
58.831,21.3,0,,0.0,0
59.147,21.28,0,,0.0,0
59.459,21.22,0,,0.0,0
59.772,21.38,0,,0.0,0
60.082,21.35,0,,0.0,0
60.394,21.58,0,,0.0,0
60.704,21.32,0,,0.0,0
61.015,21.42,0,,0.0,0
61.328,21.43,0,,0.0,0
61.64,21.05,0,,0.0,0
61.955,21.33,0,,0.0,0
62.264,20.53,0,,0.0,0
62.588,20.32,0,,0.0,0
62.899,20.88,0,,0.0,0
63.214,20.63,0,,0.0,0
63.527,21.23,0,,0.0,0
63.84,21.5,0,,0.0,0
64.149,21.43,0,,0.0,0
64.462,20.72,0,,0.0,0
64.773,20.78,0,,0.0,0
65.084,20.65,0,,0.0,0
65.4,20.82,0,,0.0,0
65.711,20.97,0,,0.0,0
65.713,21.22,0,,0.0,0
66.024,21.53,0,,0.0,0
66.337,21.43,0,,0.0,0
66.648,21.52,0,,0.0,0
66.963,22.25,0,,0.0,0
67.272,21.98,0,,0.0,0
67.583,22.03,0,,0.0,0
67.896,21.65,0,,0.0,0
68.206,21.03,0,,0.0,0
68.518,21.18,0,,0.0,0
68.83,20.93,0,,0.0,0
69.14,21.4,0,,0.0,0
69.453,21.6,0,,0.0,0
69.765,21.5,0,,0.0,0
70.079,21.47,0,,0.0,0
70.392,21.23,0,,0.0,0
70.704,21.35,0,,0.0,0
71.014,21.27,0,,0.0,0
71.341,20.98,0,,0.0,0
71.653,20.62,0,,0.0,0
71.963,20.52,0,,0.0,0
72.277,20.63,0,,0.0,0
72.587,20.77,0,,0.0,0
72.897,21.02,0,,0.0,0
73.209,21.33,0,,0.0,0
73.521,21.18,0,,0.0,0
73.831,21.03,0,,0.0,0
74.14,20.97,0,,0.0,0
74.144,20.7,0,,0.0,0
74.455,20.97,0,,0.0,0
74.764,20.9,0,,0.0,0
75.076,21.03,0,,0.0,0
75.402,21.48,0,,0.0,0
75.714,21.32,0,,0.0,0
76.024,21.09,0,,0.0,0
76.338,21.14,0,,0.0,0
76.65,20.62,0,,0.0,0
76.96,20.75,0,,0.0,0
77.273,21.17,0,,0.0,0
77.584,20.95,0,,0.0,0
77.897,21.15,0,,0.0,0
78.21,21.17,0,,0.0,0
78.523,21.28,0,,0.0,0
78.832,21.2,0,,0.0,0
79.144,20.93,0,,0.0,0
79.453,21.08,0,,0.0,0
79.764,21.27,0,,0.0,0
80.077,21.3,0,,0.0,0
80.403,21.52,0,,0.0,0
80.715,21.4,0,,0.0,0
81.028,21.25,0,,0.0,0
81.341,21.13,0,,0.0,0
81.64,20.82,0,,0.0,0
81.95,20.8,0,,0.0,0
82.278,21.52,0,,0.0,0
82.281,21.63,0,,0.0,0
82.59,21.92,0,,0.0,0
82.904,21.77,0,,0.0,0
83.212,21.55,0,,0.0,0
83.525,21.38,0,,0.0,0
83.838,21.38,0,,0.0,0
84.152,21.52,0,,0.0,0
84.466,21.53,0,,0.0,0
84.78,21.57,0,,0.0,0
85.095,21.35,0,,0.0,0
85.411,21.12,0,,0.0,0
85.724,21.1,0,,0.0,0
86.038,21.28,0,,0.0,0
86.349,21.55,0,,0.0,0
86.662,21.7,0,,0.0,0
86.972,21.73,0,,0.0,0
87.286,21.5,0,,0.0,0
87.599,21.93,0,,0.0,0
87.91,21.59,0,,0.0,0
88.222,21.42,0,,0.0,0
88.535,21.09,0,,0.0,0
88.846,20.7,0,,0.0,0
89.158,20.23,0,,0.0,0
89.471,20.63,0,,0.0,0
89.781,20.9,0,,0.0,0
90.096,21.28,0,,0.0,0
90.099,21.48,0,,0.0,0
90.409,21.47,0,,0.0,0
90.721,21.93,0,,0.0,0
91.034,21.57,0,,0.0,0
91.343,21.28,0,,0.0,0
91.654,21.25,0,,0.0,0
91.968,21.38,0,,0.0,0
92.28,22.17,0,,0.0,0
92.591,22.2,0,,0.0,0
92.917,22.35,0,,0.0,0
93.216,22.22,0,,0.0,0
93.533,22.22,0,,0.0,0
93.857,21.68,0,,0.0,0
94.157,21.2,0,,0.0,0
94.467,21.08,0,,0.0,0
94.779,21.03,0,,0.0,0
95.105,21.0,0,,0.0,0
95.419,20.78,0,,0.0,0
95.743,20.92,81,,0.0,0
96.056,21.17,81,,0.0,0
96.365,21.37,82,,0.0,0
96.683,21.67,81,,0.0,0
96.994,22.02,80,,0.0,0
97.304,21.83,80,,0.0,0
97.618,21.75,80,,0.0,0
97.622,21.88,80,,0.0,0
97.928,21.85,80,,0.0,0
98.238,21.93,80,,0.0,0
98.55,21.92,80,,0.0,0
98.861,21.77,80,,0.0,0
99.172,21.32,80,,0.0,0
99.484,21.72,80,,0.0,0
99.796,21.67,80,,0.0,0
100.122,22.42,80,,0.0,0
100.436,22.57,80,,0.0,0
100.748,22.84,80,,150.0,0
101.073,22.69,80,,150.0,0
101.386,22.1,80,,150.0,0
101.698,22.49,80,,270.0,0
102.01,22.49,80,,270.0,0
102.322,22.79,80,,270.0,0
102.632,23.05,80,,1110.0,0
102.944,23.14,80,,1110.0,0
103.256,22.54,80,,1110.0,0
103.569,22.35,80,,1110.0,0
103.88,21.65,80,,1890.0,0
104.192,21.84,80,,1890.0,0
104.505,22.36,80,,1890.0,0
104.817,22.01,80,,2550.0,0
105.13,22.6,80,,2550.0,0
105.443,23.18,80,,2550.0,0
105.445,22.58,80,,3120.0,0
105.754,22.49,80,,3120.0,0
106.066,22.78,80,,3120.0,0
106.377,21.75,80,,3420.0,0
106.69,21.88,80,,3420.0,0
107.002,21.82,80,,3420.0,0
107.314,21.82,80,,3420.0,0
107.624,22.32,80,,3570.0,0
107.95,22.4,80,,3570.0,0
108.261,23.11,80,,3570.0,0
108.57,24.52,80,,3630.0,0
108.88,24.68,80,,3630.0,0
109.193,24.76,80,,3630.0,0
109.507,24.49,80,,3600.0,0
109.821,23.73,80,,3600.0,0
110.131,23.66,80,,3600.0,0
110.44,23.95,80,,3600.0,0
110.754,23.76,80,,3630.0,0
111.067,23.81,80,,3630.0,0
111.378,23.63,80,,3630.0,0
111.69,22.77,80,,3600.0,0
112.002,22.87,80,,3600.0,0
112.313,22.95,80,,3600.0,0
112.626,22.9,80,,3660.0,0
112.941,23.26,80,,3660.0,0
113.25,23.71,80,,3660.0,0
113.563,23.71,80,,3660.0,0
113.874,23.99,80,,3630.0,0
113.875,23.71,80,,3630.0,0
114.188,23.54,80,,3630.0,0
