Tiempo,Temperatura (°C),Potencia Luz (%),Velocidad Ventilador (RPM),Potencia Ventilador (%)
110.699,20.9,80,3931.2,90
111.008,20.98,80,3931.2,90
111.318,21.12,80,3931.2,90
111.631,21.08,80,3932.4,90
111.942,21.27,80,3932.4,90
112.265,21.23,80,3932.4,90
112.576,21.22,80,3939.6,90
112.885,21.2,80,3939.6,90
113.195,21.02,80,3939.6,90
113.507,21.03,80,3940.8,90
113.816,21.08,80,3940.8,90
114.141,21.1,80,3940.8,90
114.142,21.28,80,3940.8,90
114.442,21.27,80,3943.2,90
114.752,21.33,80,3943.2,90
115.074,21.47,80,3943.2,90
115.385,21.42,80,3939.6,90
115.696,21.23,80,3939.6,90
116.006,21.28,80,3939.6,90
116.317,21.18,80,3944.4,90
116.629,21.32,80,3944.4,90
116.953,21.58,80,3944.4,90
117.264,21.72,80,3944.4,90
117.575,21.7,80,3946.8,90
117.886,21.83,80,3946.8,90
118.194,22.03,80,3946.8,90
118.505,21.92,80,3948.0,90
118.816,21.92,80,3948.0,90
119.142,21.75,80,3948.0,90
119.452,21.47,80,3952.8,90
119.764,21.43,80,3952.8,90
120.072,21.33,80,3952.8,90
120.382,21.35,80,3952.8,90
120.693,21.28,80,3951.6,90
121.005,21.32,80,3951.6,90
121.329,21.3,80,3951.6,90
121.64,21.4,80,3950.4,90
121.641,21.5,80,3950.4,90
121.948,21.53,80,3950.4,90
122.26,21.7,80,3957.6,90
122.571,21.65,80,3957.6,90
122.88,21.67,80,3957.6,90
123.19,21.65,80,3957.6,90
123.516,21.6,80,3963.6,90
123.815,21.48,80,3963.6,90
124.129,21.48,80,3963.6,90
124.447,21.6,80,3973.2,90
124.764,21.68,80,3973.2,90
125.075,21.73,80,3973.2,90
125.385,21.83,80,3976.8,90
125.695,21.73,80,3976.8,90
126.006,21.68,80,3976.8,90
126.315,21.77,80,3976.8,90
126.627,21.78,80,3980.4,90
126.954,21.92,80,3980.4,90
127.265,21.97,80,3980.4,90
127.576,21.8,80,3981.6,90
127.886,21.77,80,3981.6,90
128.199,21.83,80,3981.6,90
128.511,21.93,80,3982.8,90
128.824,22.35,80,3982.8,90
129.134,22.3,80,3982.8,90
129.135,22.18,80,3982.8,90
129.447,22.05,80,3973.2,90
129.758,21.82,80,3973.2,90
130.07,21.95,80,3973.2,90
130.379,22.03,80,3980.4,90
130.691,22.15,80,3980.4,90
131.003,22.12,80,3980.4,90
131.314,21.93,80,3984.0,90
131.641,21.97,80,3984.0,90
131.952,21.72,80,3984.0,90
132.263,21.73,80,3984.0,90
132.574,21.75,80,3979.2,90
132.886,22.05,80,3979.2,90
133.2,22.22,80,3979.2,90
133.51,22.23,80,3986.4,90
133.82,22.27,80,3986.4,90
134.132,22.15,80,3986.4,90
134.441,22.32,80,3987.6,90
134.753,22.47,80,3987.6,90
135.078,22.52,80,3987.6,90
135.391,22.53,80,3987.6,90
135.7,22.53,80,3990.0,90
136.01,22.27,80,3990.0,90
136.324,22.18,80,3990.0,90
136.633,22.22,80,3990.0,90
136.634,22.32,80,3990.0,90
136.948,22.52,80,3990.0,90
137.258,22.62,80,3992.4,90
137.568,22.58,80,3992.4,90
137.878,22.62,80,3992.4,90
138.19,22.47,80,3992.4,90
138.516,22.43,80,3982.8,90
138.83,22.23,80,3982.8,90
139.157,22.17,80,3982.8,90
139.468,22.15,80,3982.8,90
139.781,22.23,80,3982.8,90
140.092,22.3,80,3982.8,90
140.405,22.65,80,3979.2,90
140.715,22.75,80,3979.2,90
141.025,22.75,80,3979.2,90
141.335,22.77,80,3979.2,90
141.647,22.74,80,3981.6,90
141.957,22.55,80,3981.6,90
142.268,22.47,80,3981.6,90
142.593,22.5,80,3984.0,90
142.906,22.5,80,3984.0,90
143.215,22.6,80,3984.0,90
143.524,22.6,80,3986.4,90
143.833,22.5,80,3986.4,90
144.145,22.5,80,3986.4,90
144.145,22.42,80,3986.4,90
144.458,22.62,80,3993.6,90
144.768,22.85,80,3993.6,90
145.096,22.89,80,3993.6,90
145.42,22.92,80,3996.0,90
145.731,22.8,80,3996.0,90
146.042,22.7,80,3996.0,90
146.354,22.75,80,4002.0,90
146.662,22.73,80,4002.0,90
146.974,22.73,80,4002.0,90
147.284,22.73,80,4002.0,90
147.61,22.7,80,4000.8,90
147.921,22.75,80,4000.8,90
148.232,22.82,80,4000.8,90
148.541,22.85,80,4003.2,90
148.855,22.77,80,4003.2,90
149.167,22.84,80,4003.2,90
149.479,22.87,80,4002.0,90
149.79,22.9,80,4002.0,90
150.105,22.95,80,4002.0,90
150.417,22.9,80,4002.0,90
150.728,22.9,80,4003.2,90
151.039,22.84,80,4003.2,90
151.04,22.87,80,4003.2,90
151.35,22.87,80,3999.6,90
151.66,22.94,80,3999.6,90
151.973,23.15,80,3999.6,90
152.298,23.09,80,4005.6,90
152.611,23.09,80,4005.6,90
152.92,23.12,80,4005.6,90
153.233,23.02,80,4005.6,90
153.542,22.95,80,4004.4,90
153.851,22.95,80,4004.4,90
154.161,22.92,80,4004.4,90
154.473,22.89,80,4010.4,90
154.797,22.99,80,4010.4,90
155.098,23.0,80,4010.4,90
155.414,22.97,80,4009.2,90
155.731,23.0,80,4009.2,90
156.047,23.19,80,4009.2,90
156.357,23.22,80,4009.2,90
156.668,23.15,80,4012.8,90
156.976,23.1,80,4012.8,90
157.288,22.92,80,4012.8,90
157.601,22.99,80,4016.4,90
157.911,23.15,80,4016.4,90
158.221,23.2,80,4016.4,90
158.548,23.36,80,4017.6,90
158.549,23.27,80,4017.6,90
158.858,23.27,80,4017.6,90
159.169,23.29,80,4017.6,90
159.478,23.24,80,4014.0,90
159.788,23.3,80,4014.0,90
160.1,23.36,80,4014.0,90
160.41,23.37,80,4018.8,90
160.723,23.46,80,4018.8,90
161.033,23.44,80,4018.8,90
161.359,23.27,80,4020.0,90
161.668,23.25,80,4020.0,90
161.98,23.24,80,4020.0,90
162.291,23.32,80,4020.0,90
162.601,23.34,80,4022.4,90
162.91,23.34,80,4022.4,90
163.223,23.37,80,4022.4,90
163.548,23.29,80,4026.0,90
163.858,23.37,80,4026.0,90
164.168,23.41,80,4026.0,90
164.478,23.2,80,4024.8,90
164.791,23.24,80,4024.8,90
165.102,23.2,80,4024.8,90
165.412,23.24,80,4024.8,90
165.724,23.29,80,4028.4,90
166.035,23.32,80,4028.4,90
166.036,23.36,80,4028.4,90
166.347,23.32,80,4032.0,90
166.659,23.34,80,4032.0,90
166.971,23.41,80,4032.0,90
167.297,23.37,80,4028.4,90
167.607,23.54,80,4028.4,90
167.916,23.66,80,4028.4,90
168.226,23.69,80,4028.4,90
168.537,23.76,80,4033.2,90
168.847,23.59,80,4033.2,90
169.162,23.64,80,4033.2,90
169.483,23.59,80,4033.2,90
169.796,23.52,80,4033.2,90
170.109,23.57,80,4033.2,90
170.423,23.54,80,4032.0,90
170.736,23.54,80,4032.0,90
171.062,23.56,80,4032.0,90
171.375,23.78,80,4032.0,90
171.684,23.81,80,4024.8,90
171.996,23.91,80,4024.8,90
172.308,23.94,80,4024.8,90
172.62,23.67,80,4027.2,90
172.931,23.74,80,4027.2,90
173.243,23.69,80,4027.2,90
173.244,23.51,80,4026.0,90
173.556,23.52,80,4026.0,90
173.872,23.46,80,4026.0,90
174.183,23.34,80,4026.0,90
174.495,23.25,80,4034.4,90
174.809,23.46,80,4034.4,90
175.123,23.37,80,4034.4,90
175.434,23.42,80,4033.2,90
175.745,23.46,80,4033.2,90
176.052,23.47,80,4033.2,90
176.365,23.56,80,4041.6,90
176.677,23.61,80,4041.6,90
176.989,23.74,80,4041.6,90
177.301,23.73,80,4041.6,90
177.614,23.81,80,4039.2,90
177.925,23.76,80,4039.2,90
178.239,23.79,80,4039.2,90
178.552,23.93,80,4038.0,90
178.866,23.91,80,4038.0,90
179.175,23.86,80,4038.0,90
179.502,23.84,80,4039.2,90
179.815,23.71,80,4039.2,90
180.141,23.64,80,4039.2,90
180.142,23.76,80,4039.2,90
180.453,23.86,80,4039.2,90
180.762,23.88,80,4039.2,90
181.072,23.89,80,4039.2,90
181.383,23.93,80,4035.6,90
181.695,23.83,80,4035.6,90
182.005,23.76,80,4035.6,90
182.329,23.67,80,4040.4,90
182.639,23.62,80,4040.4,90
182.952,23.66,80,4040.4,90
183.262,23.73,80,4040.4,90
183.573,23.76,80,4041.6,90
183.884,23.62,80,4041.6,90
184.194,23.69,80,4041.6,90
184.504,23.67,80,4045.2,90
184.817,23.67,80,4045.2,90
185.13,23.86,80,4045.2,90
185.44,23.88,80,4050.0,90
185.766,23.89,80,4050.0,90
186.065,23.86,80,4050.0,90
186.381,23.71,80,4050.0,90
186.697,23.61,80,4052.4,90
187.012,23.73,80,4052.4,90
187.324,23.74,80,4052.4,90
187.635,23.91,80,4057.2,90
187.636,23.96,80,4057.2,90
187.945,23.96,80,4057.2,90
188.255,24.15,80,4057.2,90
188.567,24.2,80,4057.2,90
188.891,24.28,80,4057.2,90
189.202,24.25,80,4057.2,90
189.513,24.18,80,4051.2,90
189.823,24.06,80,4051.2,90
190.134,23.98,80,4051.2,90
190.446,24.08,80,4054.8,90
190.759,24.05,80,4054.8,90
191.07,24.08,80,4054.8,90
191.381,24.2,80,4057.2,90
191.694,24.25,80,4057.2,90
192.008,24.16,80,4057.2,90
192.323,24.16,80,4057.2,90
192.634,24.18,80,4056.0,90
192.944,23.99,80,4056.0,90
193.256,24.11,80,4056.0,90
193.566,24.06,80,4059.6,90
193.877,23.98,80,4059.6,90
194.189,24.11,80,4059.6,90
194.515,24.18,80,4059.6,90
194.826,24.21,80,4059.6,90
195.137,24.37,80,4059.6,90
195.138,24.35,80,4059.6,90
195.447,24.37,80,4056.0,90
195.758,24.23,80,4056.0,90
196.069,24.18,80,4056.0,90
196.381,24.18,80,4048.8,90
196.691,24.15,80,4048.8,90
197.014,24.11,80,4048.8,90
197.324,24.1,80,4045.2,90
197.637,24.11,80,4045.2,90
197.946,24.08,80,4045.2,90
198.257,24.01,80,4045.2,90
198.568,23.91,80,4045.2,90
198.88,23.96,80,4045.2,90
199.19,24.01,80,4045.2,90
199.502,24.01,80,4052.4,90
199.829,24.13,80,4052.4,90
200.138,24.1,80,4052.4,90
200.447,24.01,80,4052.4,90
200.759,24.08,80,4052.4,90
201.072,24.06,80,4052.4,90
201.383,24.06,80,4052.4,90
201.694,24.11,80,4058.4,90
202.008,24.13,80,4058.4,90
202.317,24.25,80,4058.4,90
202.63,24.37,80,4057.2,90
202.94,24.32,80,4057.2,90
202.941,24.25,80,4057.2,90
203.254,24.23,80,4053.6,90
203.565,24.16,80,4053.6,90
203.892,24.15,80,4053.6,90
204.2,24.13,80,4053.6,90
204.51,24.21,80,4050.0,90
204.823,24.23,80,4050.0,90
205.133,24.28,80,4050.0,90
205.444,24.3,80,4052.4,90
205.756,24.3,80,4052.4,90
206.066,24.26,80,4052.4,90
206.377,24.18,80,4000.8,90
206.689,24.21,80,4000.8,90
207.015,24.16,80,4000.8,90
207.327,24.21,80,4000.8,90
207.637,24.18,80,4035.6,90
207.949,24.1,80,4035.6,90
208.261,24.15,80,4035.6,90
208.571,24.08,80,4051.2,90
208.882,24.2,80,4051.2,90
209.194,24.31,80,4051.2,90
209.508,24.35,80,4063.2,90
209.819,24.37,80,4063.2,90
210.13,24.25,80,4063.2,90
210.44,24.23,80,4063.2,90
210.441,24.3,80,4072.8,90
210.766,24.38,80,4072.8,90
211.075,24.5,80,4072.8,90
211.386,24.55,80,4137.6,90
211.696,24.62,80,4137.6,90
212.008,24.59,80,4137.6,90
212.317,24.62,80,4117.2,90
212.628,24.48,80,4117.2,90
212.954,24.35,80,4117.2,90
213.265,24.3,80,4117.2,90
213.575,24.28,80,4117.2,90
213.887,24.37,80,4117.2,90
214.196,24.43,80,4117.2,90
214.506,24.42,80,4117.2,90
214.82,24.42,80,4117.2,90
215.131,24.35,80,4117.2,90
215.441,24.26,80,4117.2,90
215.756,24.13,80,4117.2,90
216.068,24.15,80,4117.2,90
216.391,24.13,80,4117.2,90
216.701,24.06,80,4116.0,90
217.01,24.38,80,4116.0,90
217.324,24.37,80,4116.0,90
217.638,24.57,80,4118.4,90
217.639,24.7,80,4118.4,90
217.952,24.64,80,4118.4,90
218.268,24.77,80,4118.4,90
218.583,24.64,80,4118.4,90
218.895,24.57,80,4118.4,90
219.219,24.43,80,4118.4,90
219.53,24.42,80,4118.4,90
219.842,24.4,80,4118.4,90
220.142,24.47,80,4118.4,90
220.455,24.67,80,4119.6,90
220.773,24.6,80,4119.6,90
221.09,24.69,80,4119.6,90
221.4,24.59,80,4118.4,90
221.711,24.5,80,4118.4,90
222.021,24.48,80,4118.4,90
222.332,24.48,80,4118.4,90
222.645,24.52,80,4119.6,90
222.958,24.62,80,4119.6,90
223.283,24.55,80,4119.6,90
223.58,24.53,80,4119.6,90
223.909,24.62,80,4119.6,90
224.235,24.69,80,4119.6,90
224.236,24.74,80,4119.6,90
224.548,24.67,80,4119.6,90
224.847,24.69,80,4119.6,90
225.158,24.69,80,4119.6,90
225.485,24.69,80,4118.4,90
225.797,24.72,80,4118.4,90
226.107,24.48,80,4118.4,90
226.42,24.48,80,4120.8,90
226.733,24.48,80,4120.8,90
227.046,24.55,80,4120.8,90
227.355,24.5,80,4118.4,90
227.664,24.59,80,4118.4,90
227.976,24.55,80,4118.4,90
228.287,24.53,80,4118.4,90
228.598,24.69,80,4118.4,90
228.909,24.64,80,4118.4,90
229.235,24.7,80,4118.4,90
229.547,24.74,80,4118.4,90
229.858,24.89,80,4118.4,90
230.166,24.81,80,4118.4,90
230.477,24.84,80,4118.4,90
230.79,24.79,80,4118.4,90
231.101,24.62,80,4118.4,90
231.409,24.65,80,4118.4,90
231.72,24.64,80,4118.4,90
232.047,24.7,80,4118.4,90
232.048,24.7,80,4118.4,90
232.358,24.67,80,4116.0,90
232.671,24.69,80,4116.0,90
232.982,24.74,80,4116.0,90
233.295,24.47,80,4117.2,90
233.605,24.5,80,4117.2,90
233.919,24.47,80,4117.2,90
234.23,24.37,80,4117.2,90
234.542,24.43,80,4117.2,90
234.853,24.55,80,4117.2,90
235.163,24.6,80,4117.2,90
235.471,24.79,80,4117.2,90
235.797,24.82,80,4117.2,90
236.107,24.86,80,4117.2,90
236.416,24.82,80,4117.2,90
236.729,24.65,80,4117.2,90
237.038,24.7,80,4117.2,90
237.346,24.62,80,4117.2,90
237.672,24.55,80,4118.4,90
237.982,24.45,80,4118.4,90
238.29,24.45,80,4118.4,90
238.602,24.48,80,4117.2,90
238.912,24.48,80,4117.2,90
239.225,24.25,80,4117.2,90
239.534,24.3,80,4107.6,90
239.849,24.28,80,4107.6,90
239.85,24.35,80,4107.6,90
240.159,24.53,80,4107.6,90
240.485,24.57,80,4098.0,90
240.796,24.62,80,4098.0,90
241.108,24.64,80,4098.0,90
241.42,24.6,80,4083.6,90
241.731,24.7,80,4083.6,90
242.04,24.92,80,4083.6,90
242.353,24.92,80,4076.4,90
242.663,25.01,80,4076.4,90
242.976,24.84,80,4076.4,90
243.288,24.7,80,4076.4,90
243.598,24.74,80,4066.8,90
243.909,24.7,80,4066.8,90
244.236,24.84,80,4066.8,90
244.563,24.74,80,4064.4,90
244.877,24.79,80,4064.4,90
245.203,24.84,80,4064.4,90
245.514,24.92,80,4064.4,90
245.829,25.04,80,4064.4,90
246.142,25.08,80,4064.4,90
246.143,25.08,80,4064.4,90
246.455,25.09,80,4068.0,90
246.767,25.14,80,4068.0,90
247.08,25.09,80,4068.0,90
247.407,25.11,80,4064.4,90
247.72,25.11,80,4064.4,90
248.029,25.04,80,4064.4,90
248.343,25.06,80,4066.8,90
248.655,24.99,80,4066.8,90
248.957,24.86,80,4066.8,90
249.274,24.92,80,4066.8,90
249.59,24.82,80,4071.6,90
249.904,24.67,80,4071.6,90
250.215,24.74,80,4071.6,90
250.525,24.65,80,4069.2,90
