Tiempo,Temperatura (°C),Potencia Luz (%),Potencia Luz Aplicada (%),Velocidad Ventilador (RPM),Potencia Ventilador (%)
0.187,21.72,0,,0.0,0
0.5,21.77,0,,0.0,0
0.811,21.82,0,,0.0,0
1.115,21.78,0,,0.0,0
1.434,21.85,0,,0.0,0
1.745,21.85,0,,0.0,0
2.056,21.95,0,,0.0,0
2.369,22.02,0,,0.0,0
2.68,21.78,0,,0.0,0
2.992,21.7,0,,0.0,0
3.303,21.62,0,,0.0,0
3.304,21.6,0,,0.0,0
3.614,21.95,0,,0.0,0
3.927,21.97,0,,0.0,0
4.252,21.92,0,,0.0,0
4.563,21.95,0,,0.0,0
4.873,21.88,0,,0.0,0
5.184,21.87,0,,0.0,0
5.493,21.88,0,,0.0,0
5.803,21.85,0,,0.0,0
6.116,21.8,0,,0.0,0
6.431,21.87,0,,0.0,0
6.743,21.9,0,,0.0,0
7.052,21.87,0,,0.0,0
7.362,21.78,0,,0.0,0
7.676,21.73,0,,0.0,0
8.002,21.77,0,,0.0,0
8.3,21.87,0,,0.0,0
8.618,22.02,0,,0.0,0
8.933,21.92,0,,0.0,0
9.247,22.0,0,,0.0,0
9.562,21.9,0,,0.0,0
9.876,21.78,0,,0.0,0
10.19,21.9,0,,0.0,0
10.489,21.57,0,,0.0,0
10.804,21.62,0,,0.0,0
11.119,21.73,0,,0.0,0
11.435,21.82,0,,0.0,0
11.436,21.98,0,,0.0,0
11.748,22.1,0,,0.0,0
12.063,22.08,0,,0.0,0
12.376,21.9,0,,0.0,0
12.675,21.93,0,,0.0,0
13.001,21.8,0,,0.0,0
13.313,21.73,0,,0.0,0
13.622,21.85,0,,0.0,0
13.93,21.85,0,,0.0,0
14.242,21.88,0,,0.0,0
14.557,21.85,0,,0.0,0
14.868,21.83,0,,0.0,0
15.18,21.87,0,,0.0,0
15.491,21.85,0,,0.0,0
15.806,21.85,0,,0.0,0
16.115,21.88,0,,0.0,0
16.425,21.87,0,,0.0,0
16.75,21.8,0,,0.0,0
17.063,21.85,0,,0.0,0
17.378,21.87,0,,0.0,0
17.706,22.0,0,,0.0,0
18.003,21.83,0,,0.0,0
18.328,21.73,0,,0.0,0
18.639,21.58,0,,0.0,0
18.951,21.5,0,,0.0,0
19.262,21.58,0,,0.0,0
19.263,21.55,0,,0.0,0
19.574,21.6,0,,0.0,0
19.887,21.77,0,,0.0,0
20.198,21.75,0,,0.0,0
20.508,21.85,0,,0.0,0
20.818,21.9,0,,0.0,0
21.131,21.78,0,,0.0,0
21.443,21.85,0,,0.0,0
21.754,21.85,0,,0.0,0
22.08,21.92,0,,0.0,0
22.392,21.97,0,,0.0,0
22.704,21.98,0,,0.0,0
23.018,21.93,0,,0.0,0
23.329,21.87,0,,0.0,0
23.642,21.83,0,,0.0,0
23.954,21.92,0,,0.0,0
24.266,21.98,0,,0.0,0
24.58,21.97,0,,0.0,0
24.892,21.78,0,,0.0,0
25.203,21.77,0,,0.0,0
25.514,21.68,0,,0.0,0
25.824,21.82,0,,0.0,0
26.137,21.9,0,,0.0,0
26.448,21.87,0,,0.0,0
26.759,22.0,0,,0.0,0
27.072,21.87,0,,0.0,0
27.384,21.88,0,,0.0,0
27.385,21.83,0,,0.0,0
27.694,21.67,0,,0.0,0
28.005,21.75,0,,0.0,0
28.317,21.82,0,,0.0,0
28.629,21.87,0,,0.0,0
28.943,21.85,0,,0.0,0
29.255,21.65,0,,0.0,0
29.567,21.48,0,,0.0,0
29.88,21.52,0,,0.0,0
30.195,21.57,0,,0.0,0
30.509,21.67,0,,0.0,0
30.823,21.95,0,,0.0,0
31.135,21.85,0,,0.0,0
31.448,21.82,0,,0.0,0
31.754,21.92,0,,0.0,0
32.073,22.03,0,,0.0,0
32.385,21.9,0,,0.0,0
32.697,21.92,0,,0.0,0
33.009,21.73,0,,0.0,0
33.32,21.82,0,,0.0,0
33.632,21.73,0,,0.0,0
33.945,21.77,0,,0.0,0
34.259,21.78,0,,0.0,0
34.571,21.78,0,,0.0,0
34.884,21.83,0,,0.0,0
35.193,21.85,0,,0.0,0
35.504,21.83,0,,0.0,0
35.816,21.75,0,,0.0,0
35.817,21.97,0,,0.0,0
36.142,21.98,0,,0.0,0
36.454,22.13,0,,0.0,0
36.767,22.32,0,,0.0,0
37.078,22.0,0,,0.0,0
37.392,21.97,0,,0.0,0
37.704,21.83,0,,0.0,0
38.006,21.67,0,,0.0,0
38.33,21.77,0,,0.0,0
38.629,21.78,0,,0.0,0
38.952,21.78,0,,0.0,0
39.266,21.9,0,,0.0,0
39.577,21.93,0,,0.0,0
39.89,21.87,0,,0.0,0
40.201,21.9,0,,0.0,0
40.514,22.02,0,,0.0,0
40.819,22.02,0,,0.0,0
41.14,22.05,0,,0.0,0
41.453,22.2,0,,0.0,0
41.764,22.07,0,,0.0,0
42.078,22.03,0,,0.0,0
42.39,22.23,0,,0.0,0
42.702,22.12,0,,0.0,0
43.014,22.32,0,,0.0,0
43.326,22.3,0,,0.0,0
43.635,22.13,0,,0.0,0
43.95,22.17,0,,0.0,0
43.951,21.87,0,,0.0,0
44.253,21.85,0,,0.0,0
