Tiempo,Temperatura (°C),Potencia Luz (%),Velocidad Ventilador (RPM),Potencia Ventilador (%)
0.003,21.43,0,0.0,0
0.004,21.02,0,0.0,0
0.384,20.43,0,0.0,0
0.699,19.52,0,0.0,0
1.005,20.77,0,0.0,0
1.319,20.27,0,0.0,0
1.635,20.85,0,0.0,0
1.949,21.68,0,0.0,0
2.263,21.02,0,0.0,0
2.57,20.68,0,0.0,0
2.884,19.52,0,0.0,0
3.199,20.85,0,0.0,0
3.506,18.61,0,0.0,0
3.83,20.02,0,0.0,0
4.143,22.02,0,0.0,0
4.466,20.35,0,0.0,0
4.764,19.44,0,0.0,0
5.069,22.18,0,0.0,0
5.385,19.85,0,0.0,0
5.387,19.44,0,0.0,0
5.7,19.77,0,0.0,0
6.006,21.52,0,0.0,0
6.332,20.6,0,0.0,0
6.634,20.27,0,0.0,0
6.946,21.35,0,0.0,0
7.26,20.85,0,0.0,0
7.567,20.1,0,0.0,0
7.893,19.35,0,0.0,0
8.201,22.43,0,0.0,0
8.505,17.94,0,0.0,0
8.831,19.93,0,0.0,0
9.148,21.35,0,0.0,0
9.469,19.19,0,0.0,0
9.77,19.69,0,0.0,0
10.095,19.44,0,0.0,0
10.411,20.68,0,0.0,0
10.727,20.85,0,0.0,0
11.045,21.1,0,0.0,0
11.355,20.52,0,0.0,0
11.673,20.85,0,0.0,0
11.673,20.52,0,0.0,0
11.974,20.85,0,0.0,0
12.3,20.02,0,0.0,0
12.625,21.18,0,0.0,0
12.934,22.77,0,0.0,0
13.251,20.6,0,0.0,0
13.552,20.52,0,0.0,0
13.867,21.18,0,0.0,0
14.187,21.02,0,0.0,0
14.504,21.1,0,0.0,0
14.831,20.27,0,0.0,0
15.132,20.68,0,0.0,0
15.45,20.6,0,0.0,0
15.76,21.27,0,0.0,0
16.083,20.68,0,0.0,0
16.398,21.02,0,0.0,0
16.708,21.02,0,0.0,0
17.034,21.35,0,0.0,0
17.334,20.02,0,0.0,0
17.657,22.02,0,0.0,0
17.956,20.6,0,0.0,0
18.274,21.77,0,0.0,0
18.274,20.85,0,0.0,0
18.583,20.35,0,0.0,0
18.906,20.68,0,0.0,0
19.214,21.02,0,0.0,0
19.533,20.35,0,0.0,0
19.833,20.52,0,0.0,0
20.154,21.52,0,0.0,0
20.458,20.85,0,0.0,0
20.775,20.18,0,0.0,0
21.093,21.27,0,0.0,0
21.397,20.85,0,0.0,0
21.721,20.93,0,0.0,0
22.028,19.85,0,0.0,0
22.338,21.35,0,0.0,0
22.654,20.43,0,0.0,0
22.971,20.77,0,0.0,0
23.271,22.1,0,0.0,0
23.581,21.85,0,0.0,0
23.907,23.94,0,0.0,0
24.209,21.02,0,0.0,0
24.52,21.85,0,0.0,0
24.845,22.94,0,0.0,0
25.147,21.1,0,0.0,0
25.47,21.02,0,0.0,0
25.47,19.93,0,0.0,0
25.77,19.85,0,0.0,0
26.097,20.35,0,0.0,0
26.417,22.1,0,0.0,0
26.728,20.1,0,0.0,0
27.046,22.18,0,0.0,0
27.35,20.85,0,0.0,0
27.661,21.18,0,0.0,0
27.988,20.68,0,0.0,0
28.297,20.68,0,0.0,0
28.601,19.35,0,0.0,0
28.926,20.1,0,0.0,0
29.253,20.1,0,0.0,0
29.556,20.43,0,0.0,0
29.866,21.52,0,0.0,0
30.184,20.6,0,0.0,0
30.496,20.27,0,0.0,0
30.813,20.18,0,0.0,0
31.128,22.94,0,0.0,0
31.439,20.18,0,0.0,0
31.748,18.94,0,0.0,0
32.059,20.52,0,0.0,0
32.377,21.93,0,0.0,0
32.377,20.77,0,0.0,0
32.678,20.27,0,0.0,0
32.994,21.27,0,0.0,0
33.313,20.77,0,0.0,0
33.624,21.35,0,0.0,0
33.931,19.77,0,0.0,0
34.241,21.02,0,0.0,0
34.551,18.85,0,0.0,0
34.877,22.43,0,0.0,0
35.178,21.02,0,0.0,0
35.503,19.1,0,0.0,0
35.803,22.94,0,0.0,0
36.113,20.18,0,0.0,0
36.433,22.52,0,0.0,0
36.749,20.1,0,0.0,0
37.058,19.6,0,0.0,0
37.365,20.43,0,0.0,0
37.691,20.85,0,0.0,0
38.005,21.52,0,0.0,0
38.325,21.93,0,0.0,0
38.634,21.43,0,0.0,0
38.943,22.43,0,0.0,0
39.26,17.94,0,0.0,0
39.57,21.6,0,0.0,0
39.57,21.1,0,0.0,0
39.89,19.93,0,0.0,0
40.201,21.02,0,0.0,0
40.518,20.77,0,0.0,0
40.83,20.85,0,0.0,0
41.13,20.52,0,0.0,0
41.45,21.85,0,0.0,0
41.758,22.35,0,0.0,0
42.067,21.52,0,0.0,0
42.384,19.85,0,0.0,0
42.705,20.52,0,0.0,0
43.014,20.43,0,0.0,0
43.323,20.18,0,0.0,0
43.641,20.02,0,0.0,0
43.95,21.35,0,0.0,0
44.267,21.02,0,0.0,0
44.568,19.93,0,0.0,0
44.885,20.35,0,0.0,0
45.195,20.35,0,0.0,0
45.506,20.85,0,0.0,0
45.817,20.85,0,0.0,0
46.144,21.18,0,0.0,0
46.448,20.52,0,0.0,0
46.755,20.43,0,0.0,0
47.074,20.18,0,0.0,0
47.075,18.77,0,0.0,0
47.386,20.6,0,0.0,0
47.695,24.2,0,0.0,0
48.015,22.35,0,0.0,0
48.326,20.77,0,0.0,0
48.639,21.18,0,0.0,0
48.948,20.52,0,0.0,0
49.259,19.02,0,0.0,0
49.579,22.68,0,0.0,0
49.89,21.1,0,0.0,0
50.195,21.43,0,0.0,0
50.512,20.02,0,0.0,0
50.828,20.6,0,0.0,0
51.139,20.35,0,0.0,0
51.449,21.18,0,0.0,0
51.767,21.02,0,0.0,0
52.076,21.35,0,0.0,0
52.393,21.18,0,0.0,0
52.706,20.93,0,0.0,0
53.031,20.35,0,0.0,0
53.334,20.68,0,0.0,0
53.644,20.93,0,0.0,0
53.963,20.93,0,0.0,0
54.276,21.6,0,0.0,0
54.277,19.77,0,0.0,0
54.586,18.85,0,0.0,0
54.906,21.35,0,0.0,0
55.208,21.68,0,0.0,0
55.52,20.52,0,0.0,0
55.845,20.52,0,0.0,0
56.157,21.93,0,0.0,0
56.457,20.1,0,0.0,0
56.775,20.27,0,0.0,0
57.084,20.02,0,0.0,0
57.409,20.85,0,0.0,0
57.71,22.1,0,0.0,0
58.034,20.18,0,0.0,0
58.335,20.68,0,0.0,0
58.645,21.1,0,0.0,0
58.961,20.52,0,0.0,0
59.28,18.44,0,0.0,0
59.581,22.77,0,0.0,0
59.905,20.85,0,0.0,0
60.214,20.85,0,0.0,0
60.534,21.6,0,0.0,0
60.845,23.02,0,0.0,0
61.149,21.93,0,0.0,0
61.465,20.35,0,0.0,0
61.774,19.52,0,0.0,0
61.774,20.1,0,0.0,0
62.091,22.27,0,0.0,0
62.401,21.27,0,0.0,0
62.719,19.69,0,0.0,0
63.026,19.85,0,0.0,0
63.343,20.52,0,0.0,0
63.659,20.35,0,0.0,0
63.981,21.18,0,0.0,0
64.291,21.6,0,0.0,0
64.61,21.27,0,0.0,0
64.917,20.85,0,0.0,0
65.226,20.85,0,0.0,0
65.536,20.85,0,0.0,0
65.86,20.43,0,0.0,0
66.162,20.18,0,0.0,0
66.486,20.18,0,0.0,0
66.795,20.35,0,0.0,0
67.105,19.6,0,0.0,0
67.415,21.85,0,0.0,0
67.73,21.6,0,0.0,0
68.04,19.35,0,0.0,0
68.348,21.02,0,0.0,0
68.665,20.93,0,0.0,0
68.974,20.6,0,0.0,0
68.975,21.02,0,0.0,0
69.292,20.68,0,0.0,0
69.609,20.1,0,0.0,0
69.926,20.85,0,0.0,0
70.228,20.1,0,0.0,0
70.537,21.1,0,0.0,0
70.848,21.6,0,0.0,0
71.166,21.43,0,0.0,0
71.474,21.85,0,0.0,0
71.791,21.6,0,0.0,0
72.107,20.35,0,0.0,0
72.417,22.6,0,0.0,0
72.725,22.1,0,0.0,0
73.044,18.52,0,0.0,0
73.354,20.02,0,0.0,0
73.67,20.52,0,0.0,0
73.978,22.43,0,0.0,0
74.289,19.85,0,0.0,0
74.613,19.93,0,0.0,0
74.939,20.1,0,0.0,0
75.241,21.93,0,0.0,0
75.551,21.1,0,0.0,0
75.878,21.02,0,0.0,0
75.878,20.6,0,0.0,0
76.18,20.35,0,0.0,0
76.492,21.02,0,0.0,0
76.816,20.02,0,0.0,0
77.129,20.35,0,0.0,0
77.45,19.6,0,0.0,0
77.769,21.1,0,0.0,0
78.079,22.6,0,0.0,0
78.383,20.77,0,0.0,0
78.693,20.52,0,0.0,0
79.01,21.18,0,0.0,0
79.33,20.6,0,0.0,0
79.634,20.35,0,0.0,0
79.945,21.1,0,0.0,0
80.262,20.85,0,0.0,0
80.578,19.27,0,0.0,0
80.879,20.6,0,0.0,0
81.195,21.27,0,0.0,0
81.513,20.68,0,0.0,0
81.829,20.52,0,0.0,0
82.13,20.02,0,0.0,0
82.453,20.93,0,0.0,0
82.755,20.1,0,0.0,0
83.08,22.35,0,0.0,0
83.08,21.43,0,0.0,0
83.38,20.77,0,0.0,0
83.691,19.1,0,0.0,0
84.01,20.43,0,0.0,0
84.32,21.68,0,0.0,0
84.629,21.77,0,0.0,0
84.944,20.18,0,0.0,0
85.262,20.93,0,0.0,0
85.58,20.68,0,0.0,0
85.886,21.18,0,0.0,0
86.192,20.27,0,0.0,0
86.519,20.52,0,0.0,0
86.845,20.1,0,0.0,0
87.146,20.85,0,0.0,0
