Tiempo,Temperatura (°C),Potencia Luz (%),Potencia Luz Aplicada (%),Velocidad Ventilador (RPM),Potencia Ventilador (%)
0.019,23.76,0,,0.0,0
0.021,23.83,0,,0.0,0
0.33,23.69,0,,0.0,0
0.64,23.71,0,,0.0,0
0.953,23.66,0,,0.0,0
1.263,23.56,0,,0.0,0
1.573,23.62,0,,0.0,0
1.887,23.78,0,,0.0,0
2.212,23.88,0,,0.0,0
2.52,23.98,0,,0.0,0
2.829,24.38,0,,0.0,0
3.141,24.08,0,,0.0,0
3.448,23.79,0,,0.0,0
3.773,23.61,0,,0.0,0
4.085,23.36,0,,0.0,0
4.393,23.57,0,,0.0,0
4.701,23.83,0,,0.0,0
5.015,23.93,0,,0.0,0
5.325,24.05,0,,0.0,0
5.65,24.05,0,,0.0,0
5.961,24.05,0,,0.0,0
6.27,24.05,0,,0.0,0
6.579,24.03,0,,0.0,0
6.89,24.03,0,,0.0,0
7.2,23.78,0,,0.0,0
7.509,23.64,0,,0.0,0
7.833,23.59,0,,0.0,0
7.837,23.42,0,,0.0,0
8.142,23.42,0,,0.0,0
8.452,23.14,0,,0.0,0
8.762,23.07,0,,0.0,0
9.087,23.27,0,,0.0,0
9.397,23.44,0,,0.0,0
9.709,23.76,0,,0.0,0
10.015,24.1,0,,0.0,0
10.321,23.96,0,,0.0,0
10.647,24.06,0,,0.0,0
10.957,24.08,0,,0.0,0
11.266,23.93,0,,0.0,0
11.578,23.69,0,,0.0,0
11.886,23.57,0,,0.0,0
12.209,23.51,0,,0.0,0
12.52,23.34,0,,0.0,0
12.827,23.37,0,,0.0,0
13.137,23.46,0,,0.0,0
13.447,23.44,0,,0.0,0
13.759,23.71,0,,0.0,0
14.085,23.52,0,,0.0,0
14.396,23.54,0,,0.0,0
14.707,23.46,0,,0.0,0
15.017,23.49,0,,0.0,0
15.329,23.61,0,,0.0,0
15.639,23.88,0,,0.0,0
15.951,23.94,0,,0.0,0
15.952,23.64,0,,0.0,0
16.274,23.96,0,,0.0,0
16.581,24.01,0,,0.0,0
16.888,24.16,0,,0.0,0
17.201,24.28,0,,0.0,0
17.514,24.08,0,,0.0,0
17.825,23.86,0,,0.0,0
18.135,23.74,0,,0.0,0
18.46,23.66,0,,0.0,0
18.772,23.27,0,,0.0,0
19.08,23.69,0,,0.0,0
19.389,23.49,0,,0.0,0
19.711,23.61,0,,0.0,0
20.02,23.74,0,,0.0,0
20.334,23.78,0,,0.0,0
20.643,23.93,0,,0.0,0
20.952,23.94,0,,0.0,0
21.262,23.86,0,,0.0,0
21.573,24.05,0,,0.0,0
21.899,24.06,0,,0.0,0
22.21,24.15,0,,0.0,0
22.519,24.18,0,,0.0,0
22.829,23.88,0,,0.0,0
23.136,23.89,0,,0.0,0
23.45,23.91,0,,0.0,0
23.774,23.86,0,,0.0,0
23.777,23.98,0,,0.0,0
24.085,23.93,0,,0.0,0
24.394,23.96,0,,0.0,0
24.7,23.83,0,,0.0,0
25.013,23.73,0,,0.0,0
25.325,23.66,0,,0.0,0
25.649,23.27,0,,0.0,0
25.956,23.47,0,,0.0,0
26.267,23.32,0,,0.0,0
26.58,23.41,0,,0.0,0
26.888,23.81,0,,0.0,0
27.199,24.0,0,,0.0,0
27.524,24.11,0,,0.0,0
27.832,24.48,0,,0.0,0
28.14,24.06,0,,0.0,0
28.45,23.58,0,,0.0,0
28.761,23.61,0,,0.0,0
29.085,23.46,0,,0.0,0
29.397,24.11,0,,0.0,0
29.707,24.18,0,,0.0,0
30.019,24.2,0,,0.0,0
30.329,24.08,0,,0.0,0
30.641,23.83,0,,0.0,0
30.949,23.88,0,,0.0,0
31.261,23.76,0,,0.0,0
31.586,23.76,0,,0.0,0
31.893,23.51,0,,0.0,0
32.203,23.24,0,,0.0,0
32.207,23.22,0,,0.0,0
32.512,23.2,0,,0.0,0
32.835,23.36,0,,0.0,0
33.144,23.56,0,,0.0,0
33.453,23.74,0,,0.0,0
33.762,23.84,0,,0.0,0
34.073,23.86,0,,0.0,0
34.399,24.01,0,,0.0,0
34.71,23.96,0,,0.0,0
35.017,23.89,0,,0.0,0
35.33,24.23,0,,0.0,0
35.639,24.13,0,,0.0,0
35.948,24.2,0,,0.0,0
36.274,24.26,0,,0.0,0
36.584,24.03,0,,0.0,0
36.895,23.81,0,,0.0,0
37.205,23.64,0,,0.0,0
37.515,23.44,0,,0.0,0
37.822,23.49,0,,0.0,0
38.15,23.52,0,,0.0,0
