Tiempo,Temperatura (°C),Potencia Luz (%),Potencia Luz Aplicada (%),Velocidad Ventilador (RPM),Potencia Ventilador (%)
0.184,22.2,0,,0.0,0
0.496,22.43,0,,0.0,0
0.807,22.28,0,,0.0,0
1.111,22.27,0,,0.0,0
1.425,22.3,0,,0.0,0
1.743,22.25,0,,0.0,0
2.055,22.43,0,,0.0,0
2.366,22.53,0,,0.0,0
2.678,22.38,0,,0.0,0
2.987,22.27,0,,0.0,0
3.311,22.23,0,,0.0,0
3.609,22.27,0,,0.0,0
3.936,22.37,0,,0.0,0
3.937,22.58,0,,0.0,0
4.246,22.67,0,,0.0,0
4.559,22.73,0,,0.0,0
4.87,22.65,0,,0.0,0
5.181,22.53,0,,0.0,0
5.489,22.4,0,,0.0,0
5.801,22.32,0,,0.0,0
6.113,22.37,0,,0.0,0
6.426,22.15,0,,0.0,0
6.739,22.17,0,,0.0,0
7.051,22.32,0,,0.0,0
7.361,22.33,0,,0.0,0
7.672,22.33,0,,0.0,0
7.998,22.35,0,,0.0,0
8.31,22.28,0,,0.0,0
8.622,22.35,0,,0.0,0
8.929,22.37,0,,0.0,0
9.241,22.37,0,,0.0,0
9.551,22.33,0,,0.0,0
9.862,22.23,0,,0.0,0
10.172,22.28,0,,0.0,0
10.498,22.32,0,,0.0,0
10.81,22.43,0,,0.0,0
11.121,22.43,0,,0.0,0
11.431,22.38,0,,0.0,0
11.74,22.35,0,,0.0,0
11.741,22.23,0,,0.0,0
12.052,22.37,0,,0.0,0
12.361,22.37,0,,0.0,0
12.674,22.28,0,,0.0,0
12.985,22.27,0,,0.0,0
13.296,22.17,0,,0.0,0
13.623,22.23,0,,0.0,0
13.934,22.38,0,,0.0,0
14.245,22.37,0,,0.0,0
14.557,22.28,0,,0.0,0
14.87,22.13,0,,0.0,0
15.182,21.77,0,,0.0,0
15.495,21.67,0,,0.0,0
15.805,21.9,0,,0.0,0
16.117,22.05,0,,0.0,0
16.428,22.52,0,,0.0,0
16.74,22.75,0,,0.0,0
17.05,22.67,0,,0.0,0
17.362,22.72,0,,0.0,0
17.672,22.47,0,,0.0,0
17.984,22.17,0,,0.0,0
18.311,22.02,0,,0.0,0
18.621,21.93,0,,0.0,0
18.933,22.02,0,,0.0,0
19.243,22.07,0,,0.0,0
19.556,21.95,0,,0.0,0
19.866,21.78,0,,0.0,0
20.176,21.9,0,,0.0,0
20.177,21.95,0,,0.0,0
20.487,21.97,0,,0.0,0
20.798,22.32,0,,0.0,0
21.11,22.18,0,,0.0,0
21.433,22.23,0,,0.0,0
21.745,22.3,0,,0.0,0
22.055,22.35,0,,0.0,0
22.369,22.38,0,,0.0,0
22.68,22.4,0,,0.0,0
22.992,22.28,0,,0.0,0
23.302,22.3,0,,0.0,0
23.614,22.28,0,,0.0,0
23.926,22.18,0,,0.0,0
24.237,22.32,0,,0.0,0
24.552,22.28,0,,0.0,0
24.863,22.15,0,,0.0,0
25.173,22.2,0,,0.0,0
25.484,22.08,0,,0.0,0
25.811,21.98,0,,0.0,0
26.109,22.13,0,,0.0,0
26.434,22.37,0,,0.0,0
26.745,22.52,0,,0.0,0
27.059,22.5,0,,0.0,0
27.374,22.37,0,,0.0,0
27.69,22.18,0,,0.0,0
28.005,22.18,0,,0.0,0
28.006,22.2,0,,0.0,0
28.319,22.23,0,,0.0,0
28.632,22.4,0,,0.0,0
28.942,22.38,0,,0.0,0
29.256,22.35,0,,0.0,0
29.569,22.3,0,,0.0,0
29.879,22.22,0,,0.0,0
30.191,22.18,0,,0.0,0
30.501,22.3,0,,0.0,0
30.813,22.33,0,,0.0,0
31.14,22.37,0,,0.0,0
31.449,22.4,0,,0.0,0
31.76,22.42,0,,0.0,0
32.07,22.37,0,,0.0,0
32.383,22.42,0,,0.0,0
32.693,22.03,0,,0.0,0
33.007,21.87,0,,0.0,0
33.318,21.98,0,,0.0,0
33.631,21.8,0,,0.0,0
33.943,22.17,0,,0.0,0
34.255,22.32,0,,0.0,0
34.566,22.07,0,,0.0,0
34.876,22.28,0,,0.0,0
35.188,21.93,0,,0.0,0
35.512,22.2,0,,0.0,0
35.823,22.38,0,,0.0,0
35.824,22.27,0,,0.0,0
36.132,22.4,0,,0.0,0
36.443,22.12,0,,0.0,0
36.753,22.15,0,,0.0,0
37.065,22.28,0,,0.0,0
37.379,22.42,0,,0.0,0
37.693,22.6,0,,0.0,0
38.004,22.57,0,,0.0,0
38.314,22.45,0,,0.0,0
38.64,22.64,0,,0.0,0
38.947,22.49,0,,0.0,0
39.26,22.32,0,,0.0,0
39.569,22.37,0,,0.0,0
39.881,22.37,0,,0.0,0
40.193,22.15,0,,0.0,0
40.503,22.45,0,,0.0,0
40.814,22.3,0,,0.0,0
41.127,22.22,0,,0.0,0
41.438,22.18,0,,0.0,0
41.751,22.22,0,,0.0,0
42.063,22.28,0,,0.0,0
42.389,22.48,0,,0.0,0
42.703,22.48,0,,0.0,0
43.015,22.62,0,,0.0,0
43.342,22.52,0,,0.0,0
43.654,22.52,0,,0.0,0
43.655,22.5,0,,0.0,0
43.967,22.55,0,,0.0,0
44.277,22.63,0,,0.0,0
44.591,22.53,0,,0.0,0
44.902,22.33,0,,0.0,0
45.213,22.02,0,,0.0,0
45.523,22.15,0,,0.0,0
45.833,22.13,0,,0.0,0
46.147,22.22,0,,0.0,0
46.459,22.27,0,,0.0,0
46.771,22.12,0,,0.0,0
47.083,22.15,0,,0.0,0
47.396,21.92,0,,0.0,0
47.708,22.03,0,,0.0,0
48.019,22.12,0,,0.0,0
48.33,22.07,0,,0.0,0
48.643,22.23,0,,0.0,0
48.957,22.4,0,,0.0,0
49.269,22.13,0,,0.0,0
49.581,22.38,0,,0.0,0
49.893,22.5,0,,0.0,0
50.207,22.22,0,,0.0,0
50.521,22.42,0,,0.0,0
50.834,22.4,0,,0.0,0
51.147,22.25,0,,0.0,0
51.46,22.55,0,,0.0,0
51.774,22.7,0,,0.0,0
51.775,22.3,0,,0.0,0
52.088,22.42,0,,0.0,0
52.399,22.28,0,,0.0,0
52.714,22.12,0,,0.0,0
53.028,22.1,0,,0.0,0
53.338,22.2,0,,0.0,0
53.648,22.27,0,,0.0,0
53.961,22.48,0,,0.0,0
54.272,22.42,0,,0.0,0
54.583,22.7,0,,0.0,0
54.894,22.57,0,,0.0,0
55.205,22.5,0,,0.0,0
55.516,22.25,0,,0.0,0
55.842,21.92,0,,0.0,0
56.153,22.15,0,,0.0,0
56.465,22.12,0,,0.0,0
56.777,22.67,0,,0.0,0
57.088,22.67,0,,0.0,0
57.399,22.6,0,,0.0,0
57.712,22.55,0,,0.0,0
58.021,22.38,0,,0.0,0
58.335,22.43,0,,0.0,0
58.65,22.67,0,,0.0,0
58.966,22.58,0,,0.0,0
59.281,22.65,0,,0.0,0
59.595,22.47,0,,0.0,0
59.596,22.32,0,,0.0,0
59.906,22.37,0,,0.0,0
60.232,22.18,0,,0.0,0
60.544,22.1,0,,0.0,0
60.856,22.27,0,,0.0,0
61.168,22.38,0,,0.0,0
61.478,22.2,0,,0.0,0
61.792,22.35,0,,0.0,0
62.103,21.7,0,,0.0,0
62.413,21.77,0,,0.0,0
62.725,22.17,0,,0.0,0
63.037,22.22,0,,0.0,0
63.349,22.58,0,,0.0,0
63.659,22.7,0,,0.0,0
63.973,22.67,0,,0.0,0
64.282,22.77,0,,0.0,0
64.593,22.67,0,,0.0,0
64.92,22.58,0,,0.0,0
65.233,22.48,0,,0.0,0
65.544,22.42,0,,0.0,0
65.856,22.35,0,,0.0,0
66.168,22.42,0,,0.0,0
66.478,22.37,0,,0.0,0
66.79,22.3,0,,0.0,0
67.102,22.32,0,,0.0,0
67.412,22.32,0,,0.0,0
67.724,22.38,0,,0.0,0
67.729,22.43,0,,0.0,0
68.035,22.58,0,,0.0,0
68.347,22.47,0,,0.0,0
68.658,22.5,0,,0.0,0
68.971,22.62,0,,0.0,0
69.281,22.57,0,,0.0,0
69.606,22.67,0,,0.0,0
69.916,22.6,0,,0.0,0
70.227,22.32,0,,0.0,0
70.541,22.32,0,,0.0,0
70.855,22.17,0,,0.0,0
71.17,21.93,0,,0.0,0
71.486,22.05,0,,0.0,0
71.799,22.02,0,,0.0,0
72.114,22.48,0,,0.0,0
72.424,22.65,0,,0.0,0
72.739,22.64,0,,0.0,0
73.052,22.59,0,,0.0,0
73.367,22.28,0,,0.0,0
73.682,21.77,0,,0.0,0
73.994,22.03,0,,0.0,0
74.308,22.2,0,,0.0,0
74.619,22.17,0,,0.0,0
74.931,22.37,0,,0.0,0
75.245,22.27,0,,0.0,0
75.246,22.27,0,,0.0,0
75.557,22.4,0,,0.0,0
75.87,22.38,0,,0.0,0
76.183,22.4,0,,0.0,0
76.486,22.42,0,,0.0,0
76.801,22.42,0,,0.0,0
77.12,22.32,0,,0.0,0
77.433,22.3,0,,0.0,0
77.744,22.3,0,,0.0,0
78.057,22.23,0,,0.0,0
78.368,22.37,0,,0.0,0
78.682,22.32,0,,0.0,0
78.991,22.22,0,,0.0,0
79.301,22.18,0,,0.0,0
79.611,22.27,0,,0.0,0
79.923,22.45,0,,0.0,0
80.248,22.53,0,,0.0,0
80.56,22.62,0,,0.0,0
80.873,22.79,0,,0.0,0
81.186,22.67,0,,0.0,0
81.497,22.6,0,,0.0,0
81.809,22.43,0,,0.0,0
82.119,22.05,0,,0.0,0
82.426,22.05,0,,0.0,0
82.741,21.77,0,,0.0,0
83.053,22.08,0,,0.0,0
83.364,22.28,0,,0.0,0
83.675,22.32,0,,0.0,0
83.676,22.74,0,,0.0,0
83.986,22.77,100,,0.0,0
84.299,22.28,100,,0.0,0
84.612,22.25,100,,0.0,0
84.924,21.95,100,,0.0,0
85.235,22.15,100,,0.0,0
85.548,22.38,100,,0.0,0
85.86,22.64,100,,0.0,0
86.187,22.97,100,,0.0,0
86.515,22.87,100,,0.0,0
86.827,23.14,100,,0.0,0
87.139,23.04,100,,0.0,0
87.451,22.79,100,,0.0,0
87.762,22.7,100,,0.0,0
88.076,22.38,100,,30.0,0
88.388,22.38,100,,30.0,0
88.698,22.53,100,,30.0,0
89.01,22.48,100,,30.0,0
89.32,22.57,100,,420.0,0
89.633,22.55,100,,420.0,0
89.947,22.5,100,,420.0,0
90.262,22.4,100,,1020.0,0
90.576,22.48,100,,1020.0,0
90.877,22.6,100,,1020.0,0
91.188,22.9,100,,1560.0,0
91.501,22.85,100,,1560.0,0
91.502,22.72,100,,1560.0,0
91.824,23.0,100,,1560.0,0
92.137,22.84,100,,1920.0,0
92.448,22.9,100,,1920.0,0
92.759,23.14,100,,1920.0,0
93.072,23.15,100,,2190.0,0
93.384,23.12,100,,2190.0,0
93.695,23.0,100,,2190.0,0
94.008,22.8,100,,2340.0,0
94.322,22.85,100,,2340.0,0
94.634,22.72,100,,2340.0,0
94.945,22.63,100,,2340.0,0
95.254,22.94,100,,2460.0,0
95.563,22.87,100,,2460.0,0
95.876,22.84,100,,2460.0,0
96.188,22.92,100,,2580.0,0
96.5,22.9,100,,2580.0,0
96.828,22.6,100,,2580.0,0
97.14,22.74,100,,2700.0,0
97.467,23.17,100,,2700.0,0
97.778,22.6,100,,2700.0,0
98.09,22.92,100,,2700.0,0
98.402,22.92,100,,2790.0,0
98.714,22.89,100,,2790.0,0
98.726,23.05,100,,2790.0,0
99.026,23.51,100,,2760.0,0
99.336,23.39,100,,2760.0,0
99.647,23.22,100,,2760.0,0
99.96,23.31,100,,2790.0,0
100.272,23.09,100,,2790.0,0
100.584,23.05,100,,2790.0,0
100.896,23.04,100,,2790.0,0
101.205,22.99,100,,2790.0,0
101.516,23.1,100,,2790.0,0
101.828,23.15,100,,2790.0,0
102.156,23.19,100,,2820.0,0
102.466,23.17,100,,2820.0,0
102.779,23.02,100,,2820.0,0
103.09,22.95,100,,2790.0,0
103.4,23.02,100,,2790.0,0
103.711,23.19,100,,2790.0,0
104.021,23.1,100,,2790.0,0
104.334,23.04,100,,2820.0,0
104.644,23.36,100,,2820.0,0
104.957,23.17,100,,2820.0,0
105.269,23.34,100,,2820.0,0
105.579,23.61,100,,2820.0,0
105.905,23.44,100,,2820.0,0
106.219,23.41,100,,2820.0,0
106.545,23.59,100,,2820.0,0
106.546,23.41,100,,2820.0,0
106.855,23.47,100,,2820.0,0
107.167,23.61,100,,2820.0,0
107.476,23.2,100,,2820.0,0
107.788,23.12,100,,2820.0,0
108.099,22.97,100,,2850.0,0
108.412,23.14,100,,2850.0,0
108.724,23.52,100,,2850.0,0
109.033,23.69,100,,2850.0,0
109.358,23.83,100,,2850.0,0
109.668,23.73,100,,2850.0,0
109.979,23.67,100,,2850.0,0
110.289,23.62,100,,2850.0,0
110.597,23.57,100,,2850.0,0
110.911,23.69,100,,2850.0,0
111.219,23.67,100,,2880.0,0
111.545,23.71,100,,2880.0,0
111.856,23.74,100,,2880.0,0
112.166,23.69,100,,2850.0,0
112.478,23.62,100,,2850.0,0
112.79,23.61,100,,2850.0,0
113.102,23.67,100,,2880.0,0
113.412,23.81,100,,2880.0,0
113.725,23.88,100,,2880.0,0
114.037,23.78,100,,2880.0,0
114.349,23.84,100,,2880.0,0
114.661,23.86,100,,2880.0,0
114.973,23.89,100,,2880.0,0
114.977,24.11,100,,2910.0,0
115.287,24.1,100,,2910.0,0
115.599,24.37,100,,2910.0,0
115.91,24.42,100,,2880.0,0
116.221,24.03,100,,2880.0,0
116.546,24.52,100,,2880.0,0
116.858,24.35,100,,2880.0,0
117.156,24.23,100,,2910.0,0
117.472,24.43,100,,2910.0,0
117.787,24.48,100,,2910.0,0
118.101,24.01,100,,2910.0,0
118.416,24.05,100,,2910.0,0
118.731,24.03,100,,2910.0,0
119.044,23.98,100,,2910.0,0
119.355,23.99,100,,2910.0,0
119.667,23.99,100,,2910.0,0
119.983,24.06,100,,2910.0,0
120.295,23.96,100,,2940.0,0
120.607,24.15,100,,2940.0,0
120.919,24.16,100,,2940.0,0
121.233,24.11,100,,2910.0,0
121.548,24.18,100,,2910.0,0
121.864,24.11,100,,2910.0,0
122.178,24.08,100,,2940.0,0
122.492,24.11,100,,2940.0,0
122.502,24.03,100,,2940.0,0
122.804,24.08,100,,2940.0,0
123.114,24.11,100,,2970.0,0
123.426,23.89,100,,2970.0,0
123.738,23.94,100,,2970.0,0
124.048,24.47,100,,2940.0,0
124.36,24.64,100,,2940.0,0
124.687,24.89,100,,2940.0,0
125.0,24.92,100,,2970.0,0
125.326,24.74,100,,2970.0,0
125.636,24.48,100,,2970.0,0
125.948,24.65,100,,2970.0,0
126.259,24.64,100,,2940.0,0
126.571,24.76,100,,2940.0,0
126.883,24.74,100,,2940.0,0
127.194,24.52,100,,3000.0,0
127.507,24.72,100,,3000.0,0
127.818,24.62,100,,3000.0,0
128.129,24.77,100,,2970.0,0
128.44,24.89,100,,2970.0,0
128.752,24.62,100,,2970.0,0
129.063,24.55,100,,2970.0,0
129.375,24.48,100,,2970.0,0
129.7,24.42,100,,2970.0,0
130.011,24.3,100,,2970.0,0
130.013,24.43,100,,3000.0,0
130.323,24.62,100,,3000.0,0
130.638,24.59,100,,3000.0,0
130.949,24.82,100,,3000.0,0
131.259,24.94,100,,3000.0,0
131.57,24.75,100,,3000.0,0
131.884,24.87,100,,3000.0,0
132.195,24.77,100,,3000.0,0
132.505,24.67,100,,3000.0,0
132.815,24.62,100,,3000.0,0
133.139,24.55,100,,3000.0,0
133.45,24.43,100,,3000.0,0
133.76,24.55,100,,3000.0,0
134.07,24.65,100,,3000.0,0
134.382,24.82,100,,3000.0,0
134.694,24.92,100,,3000.0,0
135.009,24.84,100,,3000.0,0
135.319,24.84,100,,3030.0,0
135.63,24.67,100,,3030.0,0
135.944,24.77,100,,3030.0,0
136.254,24.77,100,,3000.0,0
136.565,24.7,100,,3000.0,0
136.877,24.96,100,,3000.0,0
137.191,24.87,100,,3030.0,0
137.501,24.84,100,,3030.0,0
137.813,24.86,100,,3030.0,0
138.126,24.81,100,,3030.0,0
138.45,24.82,100,,3060.0,0
138.451,24.74,100,,3060.0,0
138.76,24.82,100,,3060.0,0
139.071,24.92,100,,3030.0,0
139.38,24.92,100,,3030.0,0
139.692,24.94,100,,3030.0,0
140.004,24.97,100,,3030.0,0
140.316,24.84,100,,3030.0,0
140.628,24.72,100,,3030.0,0
140.939,24.77,100,,3060.0,0
141.25,24.64,100,,3060.0,0
141.574,24.65,100,,3060.0,0
141.885,24.91,100,,3060.0,0
142.198,24.96,100,,3060.0,0
142.511,24.92,100,,3060.0,0
142.82,24.99,100,,3060.0,0
143.13,24.82,100,,3060.0,0
143.444,24.87,100,,3060.0,0
143.755,25.03,100,,3060.0,0
144.066,25.01,100,,3060.0,0
144.38,25.38,100,,3060.0,0
144.693,25.37,100,,3060.0,0
145.005,24.72,100,,3060.0,0
145.316,24.86,100,,3060.0,0
145.627,24.66,100,,3060.0,0
145.94,24.93,100,,3060.0,0
146.252,25.38,100,,3060.0,0
146.575,25.25,100,,3060.0,0
146.576,25.38,100,,3060.0,0
146.887,25.4,100,,3090.0,0
147.199,25.52,100,,3090.0,0
147.512,25.57,100,,3090.0,0
147.825,25.5,100,,3090.0,0
148.134,25.47,100,,3090.0,0
148.445,25.37,100,,3090.0,0
148.756,25.79,100,,3090.0,0
149.068,25.96,100,,3060.0,0
149.377,25.98,100,,3060.0,0
149.687,25.96,100,,3060.0,0
150.0,25.62,100,,3090.0,0
150.326,25.26,100,,3090.0,0
150.637,25.45,100,,3090.0,0
150.951,25.43,100,,3090.0,0
151.263,25.42,100,,3120.0,0
151.574,25.55,100,,3120.0,0
151.884,25.43,100,,3120.0,0
152.197,25.45,100,,3090.0,0
152.512,25.55,100,,3090.0,0
152.825,25.31,100,,3090.0,0
153.14,25.2,100,,3090.0,0
153.44,25.08,100,,3090.0,0
153.753,25.18,100,,3090.0,0
154.065,25.31,100,,3090.0,0
154.378,25.38,100,,3120.0,0
154.687,25.54,100,,3120.0,0
155.014,25.15,100,,3120.0,0
155.015,25.08,100,,3090.0,0
155.324,25.06,100,,3090.0,0
155.637,25.03,100,,3090.0,0
155.947,25.37,100,,3120.0,0
156.261,25.48,100,,3120.0,0
156.57,25.79,100,,3120.0,0
156.885,25.93,100,,3120.0,0
157.197,26.1,100,,3120.0,0
157.509,25.81,100,,3120.0,0
157.82,25.66,100,,3120.0,0
158.132,25.52,100,,3120.0,0
158.443,25.31,100,,3120.0,0
158.755,25.28,100,,3120.0,0
159.065,25.35,100,,3120.0,0
159.375,25.5,100,,3120.0,0
159.701,25.64,100,,3120.0,0
160.013,25.93,100,,3120.0,0
160.323,25.84,100,,3120.0,0
160.632,25.76,100,,3120.0,0
160.943,25.72,100,,3120.0,0
161.254,25.88,100,,3120.0,0
161.567,26.07,100,,3120.0,0
161.878,26.24,100,,3120.0,0
162.188,26.34,100,,3150.0,0
162.502,25.86,100,,3150.0,0
162.814,25.71,100,,3150.0,0
163.14,25.35,100,,3150.0,0
163.141,25.55,100,,3120.0,0
163.45,25.74,100,,3120.0,0
163.763,26.01,100,,3120.0,0
164.074,26.27,100,,3150.0,0
164.385,26.1,100,,3150.0,0
164.697,26.15,100,,3150.0,0
165.009,26.13,100,,3150.0,0
165.32,26.06,100,,3150.0,0
165.63,26.2,100,,3150.0,0
165.938,26.06,100,,3150.0,0
166.251,26.13,100,,3150.0,0
166.563,26.17,100,,3150.0,0
166.874,26.1,100,,3150.0,0
167.202,26.08,100,,3150.0,0
167.511,25.93,100,,3150.0,0
167.821,25.81,100,,3150.0,0
168.132,25.81,100,,3150.0,0
168.442,26.0,100,,3150.0,0
168.755,26.15,100,,3150.0,0
169.066,26.34,100,,3150.0,0
169.377,26.24,100,,3150.0,0
169.689,26.3,100,,3150.0,0
170.001,26.15,100,,3150.0,0
170.312,26.24,100,,3150.0,0
170.639,26.54,100,,3150.0,0
170.937,26.63,100,,3150.0,0
171.249,26.75,100,,3180.0,0
171.256,26.8,100,,3180.0,0
171.576,26.7,100,,3180.0,0
171.886,26.77,100,,3150.0,0
172.197,26.65,100,,3150.0,0
172.507,26.48,100,,3150.0,0
172.818,26.34,100,,3150.0,0
173.129,26.05,100,,3180.0,0
173.44,26.39,100,,3180.0,0
173.756,26.58,100,,3180.0,0
174.067,26.48,100,,3150.0,0
174.378,26.44,100,,3150.0,0
174.689,26.22,100,,3150.0,0
175.003,26.0,100,,3180.0,0
175.313,26.13,100,,3180.0,0
175.625,26.41,100,,3180.0,0
175.937,26.34,100,,3180.0,0
176.265,26.46,100,,3180.0,0
176.593,26.46,100,,3180.0,0
176.904,26.44,100,,3180.0,0
177.214,26.66,100,,3180.0,0
177.523,26.65,100,,3180.0,0
177.835,26.77,100,,3180.0,0
178.145,26.85,100,,3180.0,0
178.458,26.85,100,,3180.0,0
178.768,26.84,100,,3180.0,0
178.769,26.8,100,,3180.0,0
179.077,26.68,100,,3180.0,0
179.405,26.68,100,,3180.0,0
179.718,26.89,100,,3180.0,0
180.015,26.77,100,,3180.0,0
180.328,26.63,100,,3180.0,0
180.655,26.66,100,,3180.0,0
180.965,26.65,100,,3180.0,0
181.275,26.73,100,,3180.0,0
181.587,27.23,100,,3180.0,0
181.896,27.32,100,,3180.0,0
182.207,27.2,100,,3180.0,0
