Tiempo,Temperatura (°C),Potencia Luz (%),Potencia Luz Aplicada (%),Velocidad Ventilador (RPM),Potencia Ventilador (%)
0.192,22.18,0,,0.0,0
0.49,22.33,0,,0.0,0
0.802,22.4,0,,0.0,0
1.127,22.53,0,,0.0,0
1.437,22.55,0,,0.0,0
1.749,22.75,0,,0.0,0
2.061,22.79,0,,0.0,0
2.37,22.7,0,,0.0,0
2.681,22.73,0,,0.0,0
2.993,22.67,0,,0.0,0
3.305,22.7,0,,0.0,0
3.616,22.68,0,,0.0,0
3.928,22.79,0,,0.0,0
4.255,22.62,0,,0.0,0
4.568,22.63,0,,0.0,0
4.569,22.48,0,,0.0,0
4.879,22.45,0,,0.0,0
5.188,22.8,0,,0.0,0
5.498,22.77,0,,0.0,0
5.808,22.69,0,,0.0,0
6.12,22.75,0,,0.0,0
6.432,22.4,0,,0.0,0
6.746,22.5,0,,0.0,0
7.057,22.65,0,,0.0,0
7.368,22.82,0,,0.0,0
7.68,22.99,0,,0.0,0
7.991,22.92,0,,0.0,0
8.303,22.84,0,,0.0,0
8.628,22.68,0,,0.0,0
8.939,22.67,0,,0.0,0
9.253,22.58,0,,0.0,0
9.568,22.6,0,,0.0,0
9.884,22.7,0,,0.0,0
10.202,22.67,0,,0.0,0
10.515,22.73,0,,0.0,0
10.827,22.67,0,,0.0,0
11.138,22.63,0,,0.0,0
11.452,22.65,0,,0.0,0
11.763,22.62,0,,0.0,0
12.074,22.63,0,,0.0,0
12.384,22.55,0,,0.0,0
12.697,22.53,0,,0.0,0
13.007,22.55,0,,0.0,0
13.008,22.57,0,,0.0,0
13.32,22.67,0,,0.0,0
13.632,22.65,0,,0.0,0
13.957,22.7,0,,0.0,0
14.269,22.67,0,,0.0,0
14.581,22.82,0,,0.0,0
14.892,22.79,0,,0.0,0
15.204,22.82,0,,0.0,0
15.514,23.0,0,,0.0,0
15.827,22.74,0,,0.0,0
16.138,22.87,0,,0.0,0
16.448,22.85,0,,0.0,0
16.759,22.74,0,,0.0,0
17.071,23.05,0,,0.0,0
17.383,22.87,0,,0.0,0
17.695,22.9,0,,0.0,0
18.006,22.53,0,,0.0,0
18.333,22.53,0,,0.0,0
18.641,22.47,0,,0.0,0
18.953,22.45,0,,0.0,0
19.266,22.74,0,,0.0,0
19.576,22.57,0,,0.0,0
19.889,22.73,0,,0.0,0
20.202,22.75,0,,0.0,0
20.51,22.6,0,,0.0,0
20.823,22.62,0,,0.0,0
20.824,22.5,0,,0.0,0
21.134,22.58,0,,0.0,0
21.447,22.72,0,,0.0,0
21.758,22.79,0,,0.0,0
22.07,22.74,0,,0.0,0
22.382,22.67,0,,0.0,0
22.695,22.67,0,,0.0,0
23.021,22.63,0,,0.0,0
23.332,22.79,0,,0.0,0
23.631,22.68,0,,0.0,0
23.957,22.6,0,,0.0,0
24.268,22.48,0,,0.0,0
24.58,22.45,0,,0.0,0
24.891,22.57,0,,0.0,0
25.202,22.58,0,,0.0,0
25.515,22.67,0,,0.0,0
25.828,22.68,0,,0.0,0
26.142,22.65,0,,0.0,0
26.454,22.6,0,,0.0,0
26.768,22.7,0,,0.0,0
27.08,22.68,0,,0.0,0
27.392,22.72,0,,0.0,0
27.7,22.68,0,,0.0,0
28.011,22.72,0,,0.0,0
28.321,22.79,0,,0.0,0
28.633,22.73,0,,0.0,0
28.946,22.72,0,,0.0,0
29.259,22.47,0,,0.0,0
29.26,22.52,0,,0.0,0
29.569,22.62,0,,0.0,0
29.896,22.85,0,,0.0,0
30.207,23.07,0,,0.0,0
30.519,22.97,0,,0.0,0
30.829,22.94,0,,0.0,0
31.138,22.73,0,,0.0,0
31.451,22.65,0,,0.0,0
31.758,22.73,0,,0.0,0
32.069,22.67,0,,0.0,0
32.394,22.6,0,,0.0,0
32.704,22.68,0,,0.0,0
33.014,22.79,0,,0.0,0
33.326,22.99,0,,0.0,0
33.637,23.04,0,,0.0,0
33.948,23.05,0,,0.0,0
34.262,22.85,0,,0.0,0
34.573,22.67,0,,0.0,0
34.883,22.63,0,,0.0,0
35.195,22.53,0,,0.0,0
35.507,22.58,0,,0.0,0
35.819,22.37,0,,0.0,0
36.144,22.4,0,,0.0,0
36.455,22.45,0,,0.0,0
36.768,22.35,0,,0.0,0
36.769,22.45,0,,0.0,0
37.079,22.55,0,,0.0,0
37.389,22.52,0,,0.0,0
37.7,22.55,0,,0.0,0
38.012,22.45,0,,0.0,0
38.323,22.68,0,,0.0,0
38.637,22.62,0,,0.0,0
38.947,22.75,0,,0.0,0
39.26,23.1,0,,0.0,0
39.571,23.0,0,,0.0,0
39.882,22.75,0,,0.0,0
40.195,22.45,0,,0.0,0
40.508,22.23,0,,0.0,0
40.822,22.25,0,,0.0,0
41.136,22.35,0,,0.0,0
41.451,22.85,0,,0.0,0
41.765,22.75,0,,0.0,0
42.076,22.82,0,,0.0,0
42.387,22.75,0,,0.0,0
42.7,22.84,0,,0.0,0
43.01,22.77,0,,0.0,0
43.322,22.68,0,,0.0,0
43.646,22.63,0,,0.0,0
43.943,22.52,0,,0.0,0
44.27,22.52,0,,0.0,0
44.581,22.68,0,,0.0,0
44.893,22.73,0,,0.0,0
45.206,22.79,0,,0.0,0
45.207,22.8,0,,0.0,0
45.519,22.82,0,,0.0,0
45.829,22.67,0,,0.0,0
46.142,22.72,0,,0.0,0
46.451,22.58,0,,0.0,0
46.763,22.52,0,,0.0,0
47.077,22.82,0,,0.0,0
47.387,22.74,0,,0.0,0
47.698,22.87,0,,0.0,0
48.01,22.87,0,,0.0,0
48.321,22.63,0,,0.0,0
48.634,22.73,0,,0.0,0
48.946,22.5,0,,0.0,0
49.258,22.25,0,,0.0,0
49.57,22.25,0,,0.0,0
49.881,22.2,0,,0.0,0
50.203,22.28,0,,0.0,0
50.516,22.77,0,,0.0,0
50.827,22.75,0,,0.0,0
51.14,22.75,0,,0.0,0
51.452,22.73,0,,0.0,0
51.763,22.82,0,,0.0,0
52.075,22.63,0,,0.0,0
52.386,22.63,0,,0.0,0
52.698,22.62,0,,0.0,0
53.007,22.5,0,,0.0,0
53.319,22.67,0,,0.0,0
53.646,22.57,0,,0.0,0
53.647,22.55,0,,0.0,0
53.973,22.7,0,,0.0,0
54.286,22.62,0,,0.0,0
54.597,22.57,0,,0.0,0
54.912,22.55,0,,0.0,0
55.239,22.43,0,,0.0,0
55.55,22.48,0,,0.0,0
55.86,22.63,0,,0.0,0
56.172,22.6,0,,0.0,0
56.484,22.48,0,,0.0,0
56.797,22.55,0,,0.0,0
57.109,22.5,0,,0.0,0
57.421,22.58,0,,0.0,0
57.733,22.43,0,,0.0,0
58.044,22.33,0,,0.0,0
58.355,22.5,0,,0.0,0
58.665,22.35,0,,0.0,0
58.976,22.55,0,,0.0,0
59.287,22.63,0,,0.0,0
59.6,22.55,0,,0.0,0
59.924,22.65,0,,0.0,0
60.236,22.62,0,,0.0,0
60.546,22.7,0,,0.0,0
60.547,22.79,0,,0.0,0
60.858,22.82,0,,0.0,0
61.171,22.97,0,,0.0,0
61.482,22.95,0,,0.0,0
61.791,22.95,0,,0.0,0
62.103,23.09,0,,0.0,0
62.417,23.09,0,,0.0,0
62.73,23.04,0,,0.0,0
63.04,22.9,0,,0.0,0
63.353,22.85,0,,0.0,0
63.663,22.42,0,,0.0,0
63.99,22.35,0,,0.0,0
64.318,22.42,0,,0.0,0
64.643,22.45,0,,0.0,0
64.956,22.55,0,,0.0,0
65.267,22.58,0,,0.0,0
65.579,22.68,0,,0.0,0
65.891,22.58,0,,0.0,0
66.205,22.58,0,,0.0,0
66.515,22.62,0,,0.0,0
66.828,22.63,0,,0.0,0
67.141,22.75,0,,0.0,0
67.452,22.87,0,,0.0,0
67.765,22.87,0,,0.0,0
67.765,22.82,0,,0.0,0
68.077,22.75,0,,0.0,0
68.386,22.68,0,,0.0,0
68.699,22.8,0,,0.0,0
69.011,22.85,0,,0.0,0
69.323,22.75,0,,0.0,0
69.635,22.67,0,,0.0,0
69.947,22.43,0,,0.0,0
70.258,22.28,0,,0.0,0
70.568,22.32,0,,0.0,0
70.893,22.18,0,,0.0,0
71.205,22.4,0,,0.0,0
71.518,22.67,0,,0.0,0
71.83,22.75,0,,0.0,0
72.146,22.94,0,,0.0,0
72.446,23.87,0,,0.0,0
72.763,23.75,0,,0.0,0
73.08,23.75,0,,0.0,0
73.392,23.81,0,,0.0,0
73.703,22.95,0,,0.0,0
74.014,22.75,0,,0.0,0
74.325,22.75,0,,0.0,0
74.634,22.74,0,,0.0,0
74.945,22.89,0,,0.0,0
75.256,22.8,0,,0.0,0
75.569,22.72,0,,0.0,0
75.88,22.68,0,,0.0,0
76.207,22.63,0,,0.0,0
76.208,22.47,0,,0.0,0
76.517,22.57,0,,0.0,0
76.828,22.68,0,,0.0,0
77.14,22.65,0,,0.0,0
77.451,22.8,0,,0.0,0
77.763,22.82,0,,0.0,0
78.075,22.68,0,,0.0,0
78.386,22.43,0,,0.0,0
78.697,22.28,0,,0.0,0
79.01,22.18,0,,0.0,0
79.32,22.23,0,,0.0,0
79.63,22.25,0,,0.0,0
79.957,22.65,0,,0.0,0
80.268,22.7,0,,0.0,0
80.578,22.73,0,,0.0,0
80.886,22.89,0,,0.0,0
81.196,23.02,0,,0.0,0
81.506,22.97,0,,0.0,0
81.832,22.97,0,,0.0,0
82.142,22.77,0,,0.0,0
82.452,22.62,0,,0.0,0
82.765,22.65,0,,0.0,0
83.076,22.62,0,,0.0,0
83.386,22.7,0,,0.0,0
83.696,22.72,0,,0.0,0
84.009,22.62,0,,0.0,0
84.32,22.68,0,,0.0,0
84.321,22.65,0,,0.0,0
84.631,22.65,0,,0.0,0
84.943,22.72,0,,0.0,0
85.271,22.73,0,,0.0,0
85.582,22.65,0,,0.0,0
85.891,22.68,0,,0.0,0
86.197,22.72,0,,0.0,0
86.506,22.67,0,,0.0,0
86.821,22.72,0,,0.0,0
87.138,22.73,0,,0.0,0
87.45,22.63,0,,0.0,0
87.763,22.62,0,,0.0,0
88.075,22.53,0,,0.0,0
88.384,22.68,0,,0.0,0
88.695,22.77,0,,0.0,0
89.006,22.87,0,,0.0,0
89.333,23.0,0,,0.0,0
89.644,22.75,0,,0.0,0
89.953,22.74,0,,0.0,0
90.264,22.89,0,,0.0,0
90.575,22.79,0,,0.0,0
90.885,22.87,0,,0.0,0
91.198,22.85,0,,0.0,0
91.509,22.53,0,,0.0,0
91.82,22.43,0,,0.0,0
92.143,22.43,0,,0.0,0
92.444,22.4,0,,0.0,0
92.451,22.53,0,,0.0,0
92.768,22.57,0,,0.0,0
93.08,22.7,0,,0.0,0
93.382,22.72,100,,0.0,0
93.694,22.7,100,,0.0,0
94.02,22.72,100,,0.0,0
94.332,22.6,100,,0.0,0
94.643,22.67,100,,0.0,0
94.955,22.68,100,,0.0,0
95.266,22.75,100,,0.0,0
95.578,22.73,100,,0.0,0
95.888,22.73,100,,0.0,0
96.2,22.79,100,,0.0,0
96.511,22.77,100,,0.0,0
96.82,22.75,100,,0.0,0
97.131,22.84,100,,0.0,0
97.454,22.72,100,,0.0,0
97.766,22.68,100,,28950.0,0
98.077,22.92,100,,28950.0,0
98.387,23.0,100,,28950.0,0
98.698,23.14,100,,27690.0,0
99.01,23.41,100,,27690.0,0
99.322,23.44,100,,27690.0,0
99.633,23.41,100,,840.0,0
99.957,23.31,100,,840.0,0
100.267,23.19,100,,840.0,0
100.268,22.9,100,,840.0,0
100.577,22.92,100,,1350.0,0
100.887,22.97,100,,1350.0,0
101.199,23.02,100,,1350.0,0
101.506,22.94,100,,1980.0,0
101.83,23.07,100,,1980.0,0
102.14,23.36,100,,1980.0,0
102.451,23.22,100,,2640.0,0
102.762,23.27,100,,2640.0,0
103.075,23.39,100,,2640.0,0
103.39,23.1,100,,2640.0,0
103.707,23.2,100,,3120.0,0
104.008,23.3,100,,3120.0,0
104.325,23.37,100,,3120.0,0
104.636,23.32,100,,3240.0,0
104.947,23.12,100,,3240.0,0
105.26,23.04,100,,3240.0,0
105.571,23.14,100,,3360.0,0
105.881,23.27,100,,3360.0,0
106.193,23.19,100,,3360.0,0
106.521,23.57,100,,3360.0,0
106.848,23.29,100,,3390.0,0
107.159,23.34,100,,3390.0,0
107.47,23.29,100,,3390.0,0
107.782,23.27,100,,3420.0,0
