Tiempo,Temperatura (°C),Potencia Luz (%),Velocidad Ventilador (RPM),Potencia Ventilador (%)
81.894,21.1,0,0.0,0
82.206,21.13,0,0.0,0
82.517,21.15,0,0.0,0
82.831,21.2,0,0.0,0
83.156,21.27,0,0.0,0
83.468,21.43,0,0.0,0
83.779,21.18,0,0.0,0
84.092,21.2,0,0.0,0
84.407,21.05,0,0.0,0
84.734,20.87,0,0.0,0
85.044,21.02,0,0.0,0
85.355,20.95,0,0.0,0
85.666,21.03,0,0.0,0
85.981,21.02,0,0.0,0
86.294,21.03,0,0.0,0
86.605,21.02,0,0.0,0
86.916,20.98,0,0.0,0
87.227,21.0,0,0.0,0
87.539,20.98,0,0.0,0
87.849,21.12,0,0.0,0
88.161,21.02,0,0.0,0
88.161,20.93,0,0.0,0
88.474,20.97,0,0.0,0
88.787,20.87,0,0.0,0
89.099,20.75,0,0.0,0
89.413,20.8,0,0.0,0
89.723,20.72,0,0.0,0
90.035,20.73,0,0.0,0
90.346,20.72,0,0.0,0
90.66,20.78,0,0.0,0
90.972,20.93,100,0.0,0
91.284,21.0,100,0.0,0
91.597,21.17,100,0.0,0
91.907,21.23,100,0.0,0
92.22,21.08,100,0.0,0
92.535,21.02,100,0.0,0
92.845,20.97,100,0.0,34
93.17,20.98,100,0.0,34
93.475,21.1,100,0.0,35
93.794,21.18,100,267.76,36
94.415,21.28,100,267.76,40
94.728,21.28,100,267.76,42
95.039,21.25,100,298.71,43
95.347,21.32,100,298.71,44
95.671,21.32,100,298.71,45
95.979,21.3,100,386.54,34
96.283,21.2,100,386.54,34
96.603,21.23,100,386.54,34
96.914,21.12,100,386.54,34
97.223,21.08,100,879.74,34
97.535,21.27,100,879.74,34
97.846,21.22,100,879.74,34
98.158,21.35,100,1470.14,34
98.469,21.53,100,1470.14,34
98.797,21.55,100,1470.14,34
99.123,21.58,100,1792.78,34
99.432,21.5,100,1792.78,34
99.744,21.4,100,1792.78,36
100.363,21.5,100,2124.94,40
100.682,21.4,100,2124.94,43
100.997,21.35,100,2163.18,44
101.625,21.3,100,2163.18,46
101.935,21.25,100,2163.18,45
102.246,21.22,100,1680.69,45
102.559,21.25,100,1680.69,45
102.869,21.4,100,1680.69,45
103.179,21.37,100,1474.29,45
103.49,21.4,100,1474.29,45
103.8,21.27,100,1474.29,45
104.111,21.13,100,1473.09,45
104.423,21.23,100,1473.09,45
104.749,21.27,100,1473.09,45
105.059,21.62,100,1473.09,45
105.371,21.6,100,1700.38,45
105.681,21.65,100,1700.38,45
105.992,21.72,100,1700.38,45
106.303,21.53,100,2163.51,45
106.614,21.58,100,2163.51,45
106.925,21.68,100,2163.51,45
106.926,21.73,100,2743.2,45
107.237,21.52,100,2743.2,45
107.55,21.57,100,2743.2,45
107.861,21.48,100,2743.2,45
108.172,21.43,100,2950.8,45
108.5,21.67,100,2950.8,45
108.811,21.68,100,2950.8,45
109.124,21.77,100,2950.8,45
109.436,21.53,100,2950.8,45
109.747,21.5,100,2950.8,45
110.06,21.37,100,2948.4,45
110.371,21.52,100,2948.4,45
110.681,21.58,100,2948.4,45
110.99,21.63,100,2948.4,45
111.302,21.73,100,2948.4,45
111.611,21.63,100,2948.4,45
111.937,21.72,100,2948.4,45
112.25,21.78,100,2947.2,45
112.56,21.67,100,2947.2,45
112.871,21.63,100,2947.2,45
113.184,21.7,100,2943.6,45
113.494,21.67,100,2943.6,45
113.805,21.82,100,2943.6,45
114.115,21.87,100,2943.6,45
114.425,21.92,100,2942.4,45
114.426,21.77,100,2942.4,45
114.736,21.68,100,2942.4,45
115.06,21.88,100,2943.6,45
115.37,21.83,100,2943.6,45
115.684,21.75,100,2943.6,45
115.995,21.93,100,2943.6,45
116.299,21.6,100,2943.6,45
116.616,21.63,100,2943.6,45
116.927,21.65,100,2943.6,45
117.238,21.7,100,2944.8,45
117.562,21.82,100,2944.8,45
117.872,21.82,100,2944.8,45
118.181,21.88,100,2946.0,45
118.493,21.88,100,2946.0,45
118.806,21.97,100,2946.0,45
119.117,21.98,100,2947.2,45
119.429,21.97,100,2947.2,45
119.738,21.98,100,2947.2,45
120.048,21.95,100,2947.2,45
120.361,21.9,100,2946.0,45
120.674,21.9,100,2946.0,45
120.999,21.93,100,2946.0,45
121.311,21.93,100,2947.2,45
121.622,21.88,100,2947.2,45
121.623,21.93,100,2947.2,45
121.934,21.85,100,2946.0,45
122.25,21.83,100,2946.0,45
122.551,21.92,100,2946.0,45
122.866,21.88,100,2946.0,45
123.175,21.87,100,2948.4,45
123.485,21.8,100,2948.4,45
123.798,21.77,100,2948.4,45
124.11,21.93,100,2947.2,45
124.423,21.97,100,2947.2,45
124.737,22.1,100,2947.2,45
125.049,22.07,100,2947.2,45
125.362,22.0,100,2947.2,45
125.686,21.92,100,2947.2,45
125.998,21.97,100,2947.2,45
126.31,22.12,100,2946.0,45
126.62,21.97,100,2946.0,45
126.934,22.12,100,2946.0,45
127.243,22.05,100,2944.8,45
127.555,22.0,100,2944.8,45
127.868,22.03,100,2944.8,45
128.182,21.95,100,2943.6,45
128.494,21.9,100,2943.6,45
128.805,21.77,100,2943.6,45
129.117,21.87,100,2943.6,45
129.429,21.92,100,2944.8,45
129.431,22.13,100,2944.8,45
129.74,22.18,100,2944.8,45
130.051,22.2,100,2948.4,45
130.362,22.27,100,2948.4,45
130.675,22.22,100,2948.4,45
130.99,22.3,100,2948.4,45
131.304,22.32,100,2948.4,45
131.62,22.2,100,2948.4,45
131.938,22.32,100,2948.4,45
132.252,22.32,100,2949.6,45
132.566,22.35,100,2949.6,45
132.878,22.5,100,2949.6,45
133.203,22.48,100,2947.2,45
133.515,22.43,100,2947.2,45
133.828,22.37,100,2947.2,45
134.141,22.33,100,2946.0,45
134.466,22.3,100,2946.0,45
134.777,22.25,100,2946.0,45
135.091,22.28,100,2946.0,45
135.403,22.15,100,2942.4,45
135.715,22.12,100,2942.4,45
136.027,22.12,100,2942.4,45
136.028,22.07,100,2943.6,45
136.337,22.15,100,2943.6,45
136.649,22.15,100,2943.6,45
136.963,22.2,100,2943.6,45
137.274,22.25,100,2943.6,45
137.586,22.28,100,2943.6,45
137.896,22.35,100,2943.6,45
138.209,22.37,100,2944.8,45
138.523,22.47,100,2944.8,45
138.834,22.53,100,2944.8,45
139.149,22.55,100,2946.0,45
139.46,22.45,100,2946.0,45
139.771,22.52,100,2946.0,45
140.082,22.38,100,2947.2,45
140.392,22.42,100,2947.2,45
140.704,22.52,100,2947.2,45
141.031,22.47,100,2947.2,45
141.344,22.47,100,2946.0,45
141.655,22.55,100,2946.0,45
141.966,22.43,100,2946.0,45
142.279,22.47,100,2947.2,45
142.591,22.42,100,2947.2,45
142.897,22.45,100,2947.2,45
143.205,22.63,100,2948.4,45
143.527,22.48,100,2948.4,45
143.528,22.62,100,2948.4,45
143.838,22.52,100,2948.4,45
144.147,22.45,100,2949.6,45
144.458,22.53,100,2949.6,45
144.769,22.43,100,2949.6,45
145.082,22.35,100,2949.6,45
145.393,22.38,100,2949.6,45
145.705,22.43,100,2949.6,45
146.032,22.37,100,2948.4,45
146.343,22.47,100,2948.4,45
146.654,22.45,100,2948.4,45
146.966,22.43,100,2948.4,45
147.277,22.42,100,2946.0,45
147.589,22.5,100,2946.0,45
147.901,22.43,100,2946.0,45
148.216,22.47,100,2946.0,45
148.528,22.53,100,2946.0,45
148.84,22.57,100,2946.0,45
149.151,22.55,100,2946.0,45
149.461,22.62,100,2946.0,45
149.77,22.63,100,2946.0,45
150.083,22.72,100,2946.0,45
150.394,22.68,100,2946.0,45
150.708,22.57,100,2946.0,45
151.019,22.67,100,2946.0,45
151.02,22.58,100,2946.0,45
151.332,22.6,100,2946.0,45
151.645,22.65,100,2946.0,45
151.956,22.77,100,2948.4,45
152.266,22.72,100,2948.4,45
152.579,22.7,100,2948.4,45
152.892,22.77,100,2948.4,45
153.219,22.72,100,2949.6,45
153.529,22.73,100,2949.6,45
153.844,22.72,100,2949.6,45
154.155,22.67,100,2947.2,45
154.469,22.65,100,2947.2,45
154.797,22.68,100,2947.2,45
155.11,22.84,100,2948.4,45
155.436,22.9,100,2948.4,45
155.748,22.95,100,2948.4,45
156.057,22.8,100,2948.4,45
156.368,22.75,100,2949.6,45
156.682,22.89,100,2949.6,45
156.994,22.92,100,2949.6,45
157.305,23.07,100,2948.4,45
157.616,23.15,100,2948.4,45
157.925,22.94,100,2948.4,45
157.926,22.82,100,2947.2,45
158.239,22.85,100,2947.2,45
158.554,22.89,100,2947.2,45
158.866,22.95,100,2947.2,45
159.18,23.04,100,2947.2,45
159.49,23.05,100,2947.2,45
159.801,23.02,100,2947.2,45
160.112,22.95,100,2947.2,45
160.425,22.95,100,2947.2,45
160.736,22.92,100,2947.2,45
161.062,22.9,100,2946.0,45
161.373,22.99,100,2946.0,45
161.672,23.07,100,2946.0,45
162.0,22.92,100,2946.0,45
162.332,22.89,100,2952.0,45
162.647,22.94,100,2952.0,45
162.962,22.9,100,2952.0,45
163.277,23.04,100,2949.6,45
163.592,22.99,100,2949.6,45
163.907,23.1,100,2949.6,45
164.235,22.97,100,2952.0,45
164.236,23.0,100,2952.0,45
164.55,23.09,100,2952.0,45
164.862,22.95,100,2952.0,45
165.186,23.12,100,2952.0,45
165.497,23.19,100,2952.0,45
165.808,23.25,100,2952.0,45
166.12,23.24,100,2952.0,45
166.433,23.24,100,2952.0,45
166.746,23.2,100,2952.0,45
167.056,23.14,100,2946.0,45
167.369,23.24,100,2946.0,45
167.679,23.05,100,2946.0,45
167.993,23.12,100,2946.0,45
168.297,23.14,100,2946.0,45
168.613,23.14,100,2946.0,45
168.927,23.19,100,2946.0,45
169.239,23.15,100,2943.6,45
169.55,23.09,100,2943.6,45
169.863,23.2,100,2943.6,45
170.174,23.2,100,2942.4,45
170.485,23.19,100,2942.4,45
170.8,23.24,100,2942.4,45
171.11,23.09,100,2942.4,45
171.437,23.3,100,2942.4,45
171.438,23.34,100,2942.4,45
171.75,23.34,100,2942.4,45
172.062,23.41,100,2944.8,45
172.375,23.34,100,2944.8,45
172.704,23.34,100,2944.8,45
173.031,23.25,100,2947.2,45
173.341,23.27,100,2947.2,45
173.653,23.3,100,2947.2,45
173.964,23.32,100,2947.2,45
174.274,23.42,100,2947.2,45
174.586,23.64,100,2947.2,45
174.899,23.73,100,2947.2,45
175.21,23.79,100,2947.2,45
175.524,23.84,100,2947.2,45
175.837,23.76,100,2947.2,45
176.147,23.62,100,2947.2,45
176.459,23.62,100,2947.2,45
176.772,23.51,100,2947.2,45
177.082,23.41,100,2947.2,45
177.393,23.49,100,2944.8,45
177.719,23.62,100,2944.8,45
177.72,23.67,100,2944.8,45
178.03,23.67,100,2944.8,45
178.341,23.54,100,2944.8,45
178.652,23.67,100,2944.8,45
178.963,23.52,100,2946.0,45
179.275,23.46,100,2946.0,45
179.587,23.56,100,2946.0,45
179.901,23.46,100,2946.0,45
180.214,23.32,100,2948.4,45
180.527,23.37,100,2948.4,45
180.837,23.19,100,2948.4,45
181.151,23.07,100,2949.6,45
181.465,23.19,100,2949.6,45
181.777,23.15,100,2949.6,45
182.089,23.46,100,2949.6,45
182.4,23.59,100,2949.6,45
182.712,23.46,100,2949.6,45
183.024,23.42,100,2949.6,45
183.337,23.17,100,2948.4,45
183.649,23.09,100,2948.4,45
183.959,23.04,100,2948.4,45
184.27,23.09,100,2949.6,45
184.582,23.36,100,2949.6,45
184.893,23.34,100,2949.6,45
185.205,23.46,100,2947.2,45
185.516,23.24,100,2947.2,45
185.517,23.22,100,2947.2,45
185.842,23.25,100,2947.2,45
186.155,23.44,100,2949.6,45
186.468,23.86,100,2949.6,45
186.779,23.91,100,2949.6,45
187.091,23.98,100,2949.6,45
187.403,23.83,100,2949.6,45
187.712,23.71,100,2949.6,45
188.022,23.62,100,2952.0,45
188.335,23.61,100,2952.0,45
188.649,23.62,100,2952.0,45
188.959,23.73,100,2952.0,45
189.271,23.74,100,2952.0,45
189.586,23.84,100,2952.0,45
189.894,23.88,100,2952.0,45
190.207,23.76,100,2950.8,45
190.518,23.88,100,2950.8,45
190.829,23.96,100,2950.8,45
191.144,23.83,100,2949.6,45
191.455,23.84,100,2949.6,45
191.767,23.83,100,2949.6,45
192.091,23.73,100,2949.6,45
192.405,23.88,100,2948.4,45
192.717,23.94,100,2948.4,45
192.718,23.89,100,2948.4,45
193.03,23.93,100,2944.8,45
193.34,23.81,100,2944.8,45
193.655,23.79,100,2944.8,45
193.969,23.74,100,2946.0,45
194.281,23.74,100,2946.0,45
194.594,23.98,100,2946.0,45
194.892,24.05,100,2946.0,45
195.208,24.18,100,2948.4,45
195.521,24.38,100,2948.4,45
195.831,24.15,100,2948.4,45
196.144,24.15,100,2947.2,45
196.454,24.01,100,2947.2,45
196.767,23.86,100,2947.2,45
197.093,23.81,100,2949.6,45
197.391,23.84,100,2949.6,45
197.704,23.86,100,2949.6,45
198.017,23.78,100,2949.6,45
198.342,23.81,100,2948.4,45
198.649,23.61,100,2948.4,45
198.964,23.62,100,2948.4,45
199.278,23.86,100,2946.0,45
199.589,23.79,100,2946.0,45
199.903,23.83,100,2946.0,45
200.215,23.81,100,2944.8,45
200.216,23.88,100,2944.8,45
200.526,24.01,100,2944.8,45
200.838,24.06,100,2944.8,45
201.151,24.05,100,2943.6,45
201.461,23.89,100,2943.6,45
201.771,23.76,100,2943.6,45
202.086,23.83,100,2942.4,45
202.396,23.76,100,2942.4,45
202.708,23.98,100,2942.4,45
203.018,23.96,100,2944.8,45
203.329,23.99,100,2944.8,45
203.641,24.18,100,2944.8,45
203.968,24.25,100,2944.8,45
204.279,24.35,100,2944.8,45
204.593,24.4,100,2944.8,45
204.907,24.35,100,2944.8,45
205.234,24.16,100,2943.6,45
205.547,24.16,100,2943.6,45
205.857,24.08,100,2943.6,45
206.17,24.21,100,2948.4,45
206.481,24.37,100,2948.4,45
206.793,24.59,100,2948.4,45
207.102,24.65,100,2948.4,45
207.413,24.65,100,2949.6,45
207.724,24.62,100,2949.6,45
207.725,24.33,100,2949.6,45
208.033,24.13,100,2950.8,45
208.346,24.1,100,2950.8,45
208.657,24.03,100,2950.8,45
208.969,24.18,100,2949.6,45
209.299,24.37,100,2949.6,45
209.622,24.5,100,2949.6,45
209.932,24.65,100,2949.6,45
210.241,24.74,100,2950.8,45
210.553,24.52,100,2950.8,45
210.864,24.4,100,2950.8,45
211.176,24.33,100,2948.4,45
211.487,24.21,100,2948.4,45
211.799,24.18,100,2948.4,45
212.111,24.35,100,2949.6,45
212.422,24.25,100,2949.6,45
212.748,24.32,100,2949.6,45
213.061,24.32,100,2949.6,45
213.361,24.25,100,2948.4,45
213.672,24.32,100,2948.4,45
213.987,24.37,100,2948.4,45
214.299,24.38,100,2952.0,45
214.622,24.43,100,2952.0,45
214.623,24.48,100,2952.0,45
214.934,24.52,100,2952.0,45
215.247,24.48,100,2952.0,45
215.558,24.6,100,2952.0,45
215.864,24.59,100,2952.0,45
216.183,24.59,100,2950.8,45
216.497,24.57,100,2950.8,45
216.806,24.52,100,2950.8,45
217.117,24.59,100,2950.8,45
217.427,24.7,100,2950.8,45
217.739,24.64,100,2950.8,45
218.052,24.59,100,2950.8,45
218.363,24.53,100,2950.8,45
218.674,24.52,100,2950.8,45
219.0,24.6,100,2950.8,45
219.299,24.62,100,2949.6,45
219.613,24.82,100,2949.6,45
219.937,24.82,100,2949.6,45
220.25,24.72,100,2949.6,45
220.574,24.62,100,2949.6,45
220.883,24.48,100,2949.6,45
221.195,24.4,100,2950.8,45
221.507,24.45,100,2950.8,45
221.818,24.53,100,2950.8,45
221.819,24.6,100,2950.8,45
222.128,24.59,100,2947.2,45
222.439,24.75,100,2947.2,45
222.752,24.7,100,2947.2,45
223.066,24.82,100,2947.2,45
223.388,24.75,100,2947.2,45
223.699,24.77,100,2947.2,45
224.012,24.96,100,2947.2,45
224.323,24.75,100,2947.2,45
224.63,24.86,100,2947.2,45
224.946,24.84,100,2947.2,45
225.257,24.81,100,2946.0,45
225.569,24.84,100,2946.0,45
225.885,24.82,100,2946.0,45
226.2,24.74,100,2943.6,45
226.511,24.81,100,2943.6,45
226.822,24.86,100,2943.6,45
227.134,24.81,100,2943.6,45
227.448,24.92,100,2943.6,45
227.759,24.81,100,2943.6,45
228.069,24.75,100,2943.6,45
228.381,24.81,100,2942.4,45
228.689,24.69,100,2942.4,45
229.008,24.98,100,2942.4,45
