Tiempo,Temperatura (°C),Potencia Luz (%),Potencia Luz Aplicada (%),Velocidad Ventilador (RPM),Potencia Ventilador (%)
0.001,39.28,80,,13.2,0
0.306,39.26,80,,13.2,0
0.629,39.26,80,,13.2,0
0.938,39.26,80,,16.8,0
1.25,39.26,80,,16.8,0
1.25,39.26,80,,16.8,0
1.56,39.22,80,,15.6,0
1.875,39.24,80,,15.6,0
2.181,39.24,80,,15.6,0
2.494,39.22,80,,15.6,0
3.131,39.24,80,,102.0,81
3.431,39.22,80,,102.0,81
3.746,39.22,80,,102.0,81
4.058,39.24,80,,381.6,81
4.059,39.24,80,,381.6,81
4.372,39.26,80,,381.6,81
4.683,39.26,80,,741.6,81
4.996,39.26,80,,741.6,81
5.309,39.26,80,,741.6,81
5.622,39.26,,0.0,1128.0,81
5.932,39.26,,0.0,1128.0,81
6.25,39.26,,0.0,1128.0,81
6.563,39.24,,0.0,1128.0,81
6.876,39.24,,0.0,1190.4,81
7.186,39.22,,0.0,1190.4,81
7.499,39.22,,0.0,1190.4,81
7.806,39.24,,0.0,1100.4,81
8.121,39.24,,0.0,1100.4,81
8.435,39.26,,0.0,1100.4,81
8.746,39.26,,0.0,817.2,81
9.057,39.26,,0.0,817.2,81
9.369,39.28,,0.0,817.2,81
9.682,39.28,,0.0,817.2,81
10.007,39.28,,0.0,456.0,81
10.319,39.28,,0.0,456.0,81
10.621,39.26,,0.0,456.0,81
10.94,39.26,,0.0,66.0,81
11.251,39.26,,0.0,66.0,81
11.565,39.26,,0.0,66.0,81
11.566,39.26,,0.0,0.0,81
11.876,39.24,80,,0.0,81
12.188,39.24,80,,0.0,81
12.501,39.24,80,,0.0,81
12.812,39.22,80,,0.0,81
13.125,39.24,80,,0.0,81
13.436,39.24,80,,0.0,81
13.744,39.24,80,,0.0,81
14.058,39.26,80,,0.0,81
14.373,39.26,80,,0.0,81
14.69,39.26,80,,0.0,81
14.999,39.24,80,,0.0,81
15.314,39.24,80,,0.0,81
15.627,39.24,80,,0.0,81
15.942,39.24,80,,0.0,81
16.253,39.24,80,,0.0,81
16.559,39.26,80,,0.0,81
16.881,39.26,80,,0.0,81
17.194,39.26,80,,0.0,81
17.494,39.26,80,,0.0,81
17.806,39.26,80,,0.0,81
18.122,39.26,79,,0.0,81
18.445,39.26,0,,0.0,81
18.745,39.26,0,,0.0,81
19.056,39.26,0,,10.8,81
19.056,39.26,0,,10.8,81
19.384,39.28,0,,10.8,81
19.695,39.28,0,,10.8,81
20.004,39.28,0,,10.8,81
20.306,39.28,0,,10.8,81
20.627,39.26,0,,10.8,81
20.937,39.22,0,,10.8,81
21.245,39.22,0,,10.8,81
21.572,39.22,0,,10.8,81
21.876,39.24,0,,10.8,81
22.181,39.24,0,,10.8,81
22.493,39.26,0,,10.8,81
22.807,39.26,0,,10.8,81
23.12,39.26,0,,10.8,81
23.437,39.26,0,,10.8,81
23.744,39.26,0,,0.0,81
24.06,39.26,0,,0.0,81
24.372,39.26,0,,0.0,81
24.686,39.26,0,,0.0,81
